ID,Container Number,Project,Seed type,Number Seeds,SCM Seeds,Other Seeds,Total SCM Maggots,Total SCM Pupae,Number Wireworm,Phorid Seeds,Total Phorid Maggots,Total Phorid Pupae,Notes
1668,3955,M,Total,3,0,0,0,0,12,0,0,0,
1669,3934,M,Corn,10,0,0,0,0,3,0,0,0,
1670,3934,M,Loose,NA,NA,NA,0,0,1,NA,0,0,
1671,3934,M,Total,10,0,0,0,0,4,0,0,0,
1672,4013,M,Bean,9,0,8,0,0,0,0,0,0,
1673,4013,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1674,4013,M,Total,9,0,8,0,0,0,0,0,0,
1675,4040,M,Bean,8,0,8,0,0,0,0,0,0,
1676,4040,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1677,4040,M,Total,8,0,8,0,0,0,0,0,0,
1678,4025,M,Bean,7,0,0,0,0,0,0,0,0,
1679,4025,M,Loose,NA,NA,NA,0,0,2,NA,0,0,
1680,4025,M,Total,7,0,0,0,0,2,0,0,0,
1681,4007,M,Bean,8,0,5,0,0,4,0,0,0,
1682,4007,M,Loose,NA,NA,NA,0,0,38,NA,0,0,
1683,4007,M,Total,8,0,5,0,0,>10,0,0,0,
1684,4017,M,Corn,10,0,0,0,0,2,0,0,0,
1685,4017,M,Loose,NA,NA,NA,0,0,4,NA,0,0,
1686,4017,M,Total,10,0,0,0,0,6,0,0,0,
1687,4018,M,Bean,10,0,0,0,0,3,0,0,0,
1688,4018,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1689,4018,M,Total,10,0,0,0,0,3,0,0,0,
1690,4000,M,Bean,7,0,4,0,0,1,0,0,0,
1691,4000,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1692,4000,M,Total,7,0,4,0,0,1,0,0,0,
1693,3992,M,Corn,9,0,1,0,0,0,0,0,0,
1694,3992,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1695,3992,M,Total,9,0,1,0,0,0,0,0,0,
1696,3990,M,Bean,9,0,0,0,0,5,0,0,0,
1697,3990,M,Loose,NA,NA,NA,0,0,0,NA,0,1,
1698,3990,M,Total,9,0,0,0,0,5,0,0,1,
1699,4012,M,Bean,9,1,0,1,1,0,0,0,0,
1700,4012,M,Loose,NA,NA,NA,0,1,0,NA,1,0,
1701,4012,M,Total,9,1,0,1,2,0,0,1,0,
1702,4003,M,Bean,9,0,0,0,0,2,4,5,1,
1703,4003,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1704,4003,M,Total,9,0,0,0,0,2,4,5,1,
1705,4016,M,Corn,10,0,0,0,0,0,0,0,0,
1706,4016,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1707,4016,M,Total,10,0,0,0,0,0,0,0,0,
1708,4039,M,Bean,1,0,0,0,0,0,0,0,0,
1709,4039,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1710,4039,M,Total,1,0,0,0,0,0,0,0,0,
1711,4014,M,Bean,8,0,2,0,0,2,0,0,0,
1712,4014,M,Loose,NA,NA,NA,0,0,15,NA,0,0,
1713,4014,M,Total,8,0,2,0,0,17,0,0,0,
1714,4020,M,Bean,8,0,4,0,0,0,0,0,0,
1715,4020,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1716,4020,M,Total,8,0,4,0,0,0,0,0,0,
1717,3994,M,Corn,10,0,0,0,0,0,0,0,0,
1718,3994,M,Loose,NA,NA,NA,0,0,1,NA,0,0,
1719,3994,M,Total,10,0,0,0,0,1,0,0,0,
1720,3928,M,Corn,10,0,0,0,0,0,0,0,0,
1721,3928,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1722,3928,M,Total,10,0,0,0,0,0,0,0,0,
1723,3870,M,Corn,10,0,0,0,0,0,0,0,0,
1724,3870,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1725,3870,M,Total,10,0,0,0,0,0,0,0,0,
1726,3924,M,Corn,10,0,0,0,0,0,0,0,0,
1727,3924,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1728,3924,M,Total,10,0,0,0,0,0,0,0,0,
1729,3927,M,Bean,9,0,0,0,0,0,0,0,0,
1730,3927,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1731,3927,M,Total,9,0,0,0,0,0,0,0,0,
1732,3872,M,Corn,10,0,0,0,0,0,0,0,0,
1733,3872,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1734,3872,M,Total,10,0,0,0,0,0,0,0,0,
1735,3921,M,Bean,4,0,0,0,0,0,0,0,0,
1736,3921,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1737,3921,M,Total,4,0,0,0,0,0,0,0,0,
1738,3810,M,Corn,10,0,0,0,0,0,0,0,0,
1739,3810,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1740,3810,M,Total,10,0,0,0,0,0,0,0,0,
1741,3959,M,Bean,8,0,1,0,0,0,0,0,0,
1742,3959,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1743,3959,M,Total,8,0,1,0,0,0,0,0,0,
1744,4027,M,Bean,9,0,0,0,0,0,0,0,0,
1745,4027,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1746,4027,M,Total,9,0,0,0,0,0,0,0,0,
1747,4005,M,Bean,8,0,0,0,0,0,0,0,0,
1748,4005,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1749,4005,M,Total,8,0,0,0,0,0,0,0,0,
1750,4019,M,Corn,10,0,0,0,0,0,0,0,0,
1751,4019,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1752,4019,M,Total,10,0,0,0,0,0,0,0,0,
1753,4033,M,Corn,10,0,0,0,0,0,0,0,0,
1754,4033,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1755,4033,M,Total,10,0,0,0,0,0,0,0,0,
1756,4032,M,Bean,10,0,0,0,0,0,0,0,1,
1757,4032,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1758,4032,M,Total,10,0,0,0,0,0,0,0,1,
1759,3932,M,Corn,10,0,0,0,0,0,0,0,0,
1760,3932,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1761,3932,M,Total,10,0,0,0,0,0,0,0,0,
1762,3879,M,Corn,10,0,1,0,0,0,0,0,0,
1763,3879,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1764,3879,M,Total,10,0,1,0,0,0,0,0,0,
1765,3935,M,Bean,8,0,0,0,0,0,0,0,0,
1766,3935,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1767,3935,M,Total,8,0,0,0,0,0,0,0,0,
1768,3583,I,Bean,10,0,0,0,0,0,2,2,0,
1769,3583,I,Loose,NA,NA,NA,0,0,0,NA,2,0,
1770,3583,I,Total,10,0,0,0,0,0,2,4,0,
1771,3560,R,Bean,10,0,0,0,0,0,0,0,2,
1772,3560,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
1773,3560,R,Total,10,0,0,0,0,0,0,0,2,
1774,3610,I,Bean,10,0,0,0,0,0,1,1,0,
1775,3610,I,Loose,NA,NA,NA,0,0,0,NA,0,0,
1776,3610,I,Total,10,0,0,0,0,0,1,1,0,
1777,3569,R,Bean,8,0,0,0,0,0,1,1,0,
1778,3569,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
1779,3569,R,Total,8,0,0,0,0,0,1,1,0,
1780,3588,I,Bean,7,0,2,0,0,0,0,0,0,
1781,3588,I,Loose,NA,NA,NA,0,0,0,NA,5,0,
1782,3588,I,Total,7,0,2,0,0,0,0,5,0,
1783,4038,M,Corn,10,0,1,0,0,0,0,0,0,
1784,4038,M,Loose,NA,NA,NA,1,0,0,NA,0,0,
1785,4038,M,Total,10,0,1,1,0,0,0,0,0,
1786,4024,M,Bean,7,0,2,0,0,0,0,0,0,
1787,4024,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1788,4024,M,Total,7,0,2,0,0,0,0,0,0,
1789,4037,M,Bean,10,0,4,0,0,0,0,0,0,
1790,4037,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1791,4037,M,Total,10,0,4,0,0,0,0,0,0,
1792,3576,R,Corn,9,0,0,0,0,0,0,0,0,
1793,3576,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
1794,3576,R,Total,9,0,0,0,0,0,0,0,0,
1795,3586,I,Bean,8,1,0,0,0,0,0,0,0,
1796,3586,I,Loose,NA,NA,NA,0,0,0,NA,0,0,
1797,3586,I,Total,8,1,0,0,0,0,0,0,0,
1798,4041,M,Corn,10,0,0,0,0,0,0,0,0,
1799,4041,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1800,4041,M,Total,10,0,0,0,0,0,0,0,0,
1801,4026,M,Corn,10,0,0,0,0,0,0,0,0,
1802,4026,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1803,4026,M,Total,10,0,0,0,0,0,0,0,0,
1804,4036,M,Corn,10,0,0,0,0,0,0,0,0,
1805,4036,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1806,4036,M,Total,10,0,0,0,0,0,0,0,0,
1807,4031,M,Corn,10,0,0,0,0,0,0,0,0,
1808,4031,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1809,4031,M,Total,10,0,0,0,0,0,0,0,0,
1810,4034,M,Corn,10,0,0,0,0,0,0,0,0,
1811,4034,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1812,4034,M,Total,10,0,0,0,0,0,0,0,0,
1813,4002,M,Corn,10,0,0,0,0,0,0,0,0,
1814,4002,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1815,4002,M,Total,10,0,0,0,0,0,0,0,0,
1816,3985,M,Bean,9,3,3,2,0,0,0,0,0,
1817,3985,M,Loose,NA,NA,NA,0,2,4,NA,0,0,
1818,3985,M,Total,9,3,3,2,2,4,0,0,0,
1819,3964,M,Corn,10,0,0,0,0,0,0,0,0,
1820,3964,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1821,3964,M,Total,10,0,0,0,0,0,0,0,0,
1822,3937,M,Corn,10,0,0,0,0,0,0,0,0,
1823,3937,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1824,3937,M,Total,10,0,0,0,0,0,0,0,0,
1825,3886,M,Corn,10,0,1,0,0,0,0,0,0,
1826,3886,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1827,3886,M,Total,10,0,1,0,0,0,0,0,0,
1828,3798,M,Bean,7,0,0,0,0,0,0,0,0,
1829,3798,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1830,3798,M,Total,7,0,0,0,0,0,0,0,0,
1831,3814,M,Bean,9,0,8,0,0,0,0,0,0,
1832,3814,M,Loose,NA,NA,NA,0,1,0,NA,0,0,
1833,3814,M,Total,9,0,8,0,1,0,0,0,0,
1834,3758,M,Bean,7,1,5,1,0,0,0,0,0,
1835,3758,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1836,3758,M,Total,7,1,5,1,0,0,0,0,0,
1837,3817,M,Bean,7,1,5,1,0,0,0,0,0,
1838,3817,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1839,3817,M,Total,7,1,5,1,0,0,0,0,0,
1840,3996,M,Corn,10,0,0,0,0,0,0,0,0,
1841,3996,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1842,3996,M,Total,10,0,0,0,0,0,0,0,0,
1843,4035,M,Corn,10,0,0,0,0,0,0,0,0,
1844,4035,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1845,4035,M,Total,10,0,0,0,0,0,0,0,0,
1846,4028,M,Bean,2,0,0,0,0,0,0,0,0,
1847,4028,M,Loose,NA,NA,NA,0,1,0,NA,0,0,
1848,4028,M,Total,2,0,0,0,1,0,0,0,0,
1849,3984,M,Bean,8,0,5,0,0,0,0,0,0,
1850,3984,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1851,3984,M,Total,8,0,5,0,0,0,0,0,0,
1852,4021,M,Bean,10,0,0,0,0,0,0,0,0,
1853,4021,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1854,4021,M,Total,10,0,0,0,0,0,0,0,0,
1855,3989,M,Corn,11,0,0,0,0,0,0,0,0,
1856,3989,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1857,3989,M,Total,11,0,0,0,0,0,0,0,0,
1858,3986,M,Bean,8,0,4,0,0,0,0,0,0,
1859,3986,M,Loose,NA,NA,NA,0,0,1,NA,0,0,
1860,3986,M,Total,8,0,4,0,0,1,0,0,0,
1861,3997,M,Bean,9,0,0,0,0,0,0,0,0,
1862,3997,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1863,3997,M,Total,9,0,0,0,0,0,0,0,0,
1864,3621,I,Bean,9,0,0,0,0,0,0,0,0,
1865,3621,I,Loose,NA,NA,NA,0,0,0,NA,1,0,
1866,3621,I,Total,9,0,0,0,0,0,0,1,0,
1867,4029,M,Bean,9,0,4,0,0,0,1,1,1,
1868,4029,M,Loose,NA,NA,NA,0,0,0,NA,1,0,
1869,4029,M,Total,9,0,4,0,0,0,1,2,1,
1870,4022,M,Corn,10,0,2,0,0,3,0,0,0,
1871,4022,M,Loose,NA,NA,NA,0,0,4,NA,0,0,
1872,4022,M,Total,10,0,2,0,0,7,0,0,0,
1873,4023,M,Corn,10,0,1,0,0,0,0,0,0,
1874,4023,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1875,4023,M,Total,10,0,1,0,0,0,0,0,0,
1876,4011,M,Corn,10,0,2,0,0,0,0,0,0,
1877,4011,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1878,4011,M,Total,10,0,2,0,0,0,0,0,0,
1879,3998,M,Corn,10,0,0,0,0,0,0,0,0,
1880,3998,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1881,3998,M,Total,10,0,0,0,0,0,0,0,0,
1882,4004,M,Bean,8,0,0,0,0,0,2,3,0,
1883,4004,M,Loose,NA,NA,NA,0,0,1,NA,7,0,
1884,4004,M,Total,8,0,0,0,0,1,2,10,0,
1885,4006,M,Corn,10,0,2,0,0,0,0,0,0,
1886,4006,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1887,4006,M,Total,10,0,2,0,0,0,0,0,0,
1888,3936,M,Corn,10,0,0,0,0,0,0,0,0,
1889,3936,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1890,3936,M,Total,10,0,0,0,0,0,0,0,0,
1891,3950,M,Bean,6,0,0,0,0,0,0,0,0,
1892,3950,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1893,3950,M,Total,6,0,0,0,0,0,0,0,0,
1894,3952,M,Bean,5,0,0,0,0,0,0,0,0,
1895,3952,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1896,3952,M,Total,5,0,0,0,0,0,0,0,0,
1897,3846,M,Corn,10,0,0,0,0,0,0,0,0,
1898,3846,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1899,3846,M,Total,10,0,0,0,0,0,0,0,0,
1900,3883,M,Bean,7,0,7,0,0,0,0,0,0,
1901,3883,M,Loose,NA,NA,NA,1,0,0,NA,0,0,
1902,3883,M,Total,7,0,7,1,0,0,0,0,0,
1903,3761,M,Bean,9,0,1,0,0,0,0,0,0,
1904,3761,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1905,3761,M,Total,9,0,1,0,0,0,0,0,0,
1906,3794,M,Corn,10,0,1,0,0,0,0,0,0,
1907,3794,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1908,3794,M,Total,10,0,1,0,0,0,0,0,0,
1909,3884,M,Corn,10,0,0,0,0,0,0,0,0,
1910,3884,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1911,3884,M,Total,10,0,0,0,0,0,0,0,0,
1912,3933,M,Bean,5,0,0,0,0,0,0,0,0,
1913,3933,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1914,3933,M,Total,5,0,0,0,0,0,0,0,0,
1915,3850,M,Bean,10,1,0,1,0,0,0,0,1,
1916,3850,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1917,3850,M,Total,10,1,0,1,0,0,0,0,1,
1918,4192,C,Bean,10,0,0,0,0,0,0,0,0,
1919,4192,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
1920,4192,C,Total,10,0,0,0,0,0,0,0,0,
1921,4186,C,Bean,10,0,0,0,0,0,0,0,0,
1922,4186,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
1923,4186,C,Total,10,0,0,0,0,0,0,0,0,
1924,4191,C,Corn,10,0,0,0,0,0,0,0,0,
1925,4191,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
1926,4191,C,Total,10,0,0,0,0,0,0,0,0,
1927,4189,C,Corn,10,0,0,0,0,0,0,0,0,
1928,4189,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
1929,4189,C,Total,10,0,0,0,0,0,0,0,0,
1930,3871,M,Bean,9,0,4,0,0,0,0,0,0,
1931,3871,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1932,3871,M,Total,9,0,4,0,0,0,0,0,0,
1933,3852,M,Bean,8,1,0,1,0,0,0,0,0,
1934,3852,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1935,3852,M,Total,8,1,0,1,0,0,0,0,0,
1936,3869,M,Bean,9,0,3,0,0,0,0,0,0,
1937,3869,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1938,3869,M,Total,9,0,3,0,0,0,0,0,0,
1939,3878,M,Bean,9,1,0,0,0,0,0,0,0,"1-Corn absent, should be corn. "
1940,3878,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1941,3878,M,Total,9,1,0,0,0,0,0,0,0,
1942,3796,M,Bean,8,0,2,0,0,0,0,0,0,
1943,3796,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1944,3796,M,Total,8,0,2,0,0,0,0,0,0,
1945,3950,M,Bean,10,0,0,0,0,0,0,0,0,
1946,3950,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1947,3950,M,Total,10,0,0,0,0,0,0,0,0,
1948,4195,R,Bean,10,0,0,0,0,0,1,1,0,Cup labeled C but is likely RA.
1949,4195,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
1950,4195,R,Total,10,0,0,0,0,0,1,1,0,
1951,4194,R,Corn,10,0,0,0,0,0,0,0,0,Cup labeled C but likely RA.
1952,4194,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
1953,4194,R,Total,10,0,0,0,0,0,0,0,0,
1954,4643,M,Corn,8,0,0,0,0,1,0,0,0,
1955,4643,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1956,4643,M,Total,8,0,0,0,0,1,0,0,0,
1957,4641,M,Corn,10,0,0,0,0,3,0,0,0,
1958,4641,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1959,4641,M,Total,10,0,0,0,0,3,0,0,0,
1960,4640,M,Corn,9,0,0,0,0,0,0,0,0,
1961,4640,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1962,4640,M,Total,9,0,0,0,0,0,0,0,0,
1963,4650,M,Bean,8,0,0,0,0,1,0,0,0,
1964,4650,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1965,4650,M,Total,8,0,0,0,0,1,0,0,0,
1966,4187,C,Corn,10,0,0,0,0,0,0,0,0,
1967,4187,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
1968,4187,C,Total,10,0,0,0,0,0,0,0,0,
1969,4188,C,Bean,10,0,0,0,0,0,0,0,0,
1970,4188,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
1971,4188,C,Total,10,0,0,0,0,0,0,0,0,
1972,4193,C,Bean,10,1,0,2,0,0,0,0,0,
1973,4193,C,Loose,NA,NA,NA,1,0,0,NA,5,1,
1974,4193,C,Total,10,1,0,3,0,0,0,5,1,
1975,4594,M,Corn,10,0,3,0,0,0,0,0,0,
1976,4594,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1977,4594,M,Total,10,0,3,0,0,0,0,0,0,
1978,4647,M,Corn,10,0,2,0,0,0,0,0,0,
1979,4647,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1980,4647,M,Total,10,0,2,0,0,0,0,0,0,
1981,4604,M,Bean,9,0,0,0,0,0,0,0,0,
1982,4604,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1983,4604,M,Total,9,0,0,0,0,0,0,0,0,
1984,4600,M,Corn,10,0,0,0,0,0,0,0,0,
1985,4600,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1986,4600,M,Total,10,0,0,0,0,0,0,0,0,
1987,4608,M,Corn,10,0,3,0,0,0,0,0,0,
1988,4608,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
1989,4608,M,Total,10,0,3,0,0,0,0,0,0,
1990,4185,C,Corn,10,0,0,0,0,0,0,0,0,
1991,4185,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
1992,4185,C,Total,10,0,0,0,0,0,0,0,0,
1993,4200,R,Corn,10,0,1,0,0,0,0,0,0,
1994,4200,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
1995,4200,R,Total,10,0,1,0,0,0,0,0,0,
1996,4197,R,Bean,6,0,0,0,0,0,0,0,0,
1997,4197,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
1998,4197,R,Total,6,0,0,0,0,0,0,0,0,
1999,4199,R,Corn,9,0,0,0,0,0,0,0,0,
2000,4199,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
2001,4199,R,Total,9,0,0,0,0,0,0,0,0,
2002,4198,R,Corn,4,0,1,0,0,0,0,0,0,
2003,4198,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
2004,4198,R,Total,4,0,1,0,0,0,0,0,0,
2005,4213,R,Corn,9,0,0,0,0,0,0,0,0,
2006,4213,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
2007,4213,R,Total,9,0,0,0,0,0,0,0,0,
2008,4639,M,Bean,10,0,5,0,0,0,0,0,0,
2009,4639,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
2010,4639,M,Total,10,0,5,0,0,0,0,0,0,
2011,4644,M,Bean,12,0,4,0,0,0,0,0,0,
2012,4644,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
2013,4644,M,Total,12,0,4,0,0,0,0,0,0,
2014,4610,M,Corn,10,0,3,0,0,0,0,0,0,
2015,4610,M,Loose,NA,NA,NA,0,0,1,NA,0,0,
2016,4610,M,Total,10,0,3,0,0,1,0,0,0,
2017,4624,M,Corn,10,0,2,0,0,0,0,0,0,
2018,4624,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
2019,4624,M,Total,10,0,2,0,0,0,0,0,0,
2020,4642,M,Corn,10,0,1,0,0,0,0,0,0,
2021,4642,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
2022,4642,M,Total,10,0,1,0,0,0,0,0,0,
2023,4590,M,Corn,10,0,3,0,0,0,0,0,0,
2024,4590,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
2025,4590,M,Total,10,0,3,0,0,0,0,0,0,
2026,4582,M,Corn,10,0,3,0,0,0,0,0,0,
2027,4582,M,Loose,NA,NA,NA,0,0,1,NA,0,0,
2028,4582,M,Total,10,0,3,0,0,1,0,0,0,
2029,4558,M,Corn,10,0,0,0,0,0,0,0,0,
2030,4558,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
2031,4558,M,Total,10,0,0,0,0,0,0,0,0,
2032,4607,M,Corn,10,0,1,0,0,0,0,0,0,
2033,4607,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
2034,4607,M,Total,10,0,1,0,0,0,0,0,0,
2035,4576,M,Corn,10,0,4,0,0,0,0,0,0,
2036,4576,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
2037,4576,M,Total,10,0,4,0,0,0,0,0,0,
2038,4581,M,Corn,10,0,0,0,0,0,0,0,0,
2039,4581,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
2040,4581,M,Total,10,0,0,0,0,0,0,0,0,
2041,4599,M,Corn,10,0,0,0,0,0,0,0,0,
2042,4599,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
2043,4599,M,Total,10,0,0,0,0,0,0,0,0,
2044,4564,M,Bean,10,0,0,0,0,0,0,0,0,
2045,4564,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
2046,4564,M,Total,10,0,0,0,0,0,0,0,0,
2047,4602,M,Bean,10,0,0,0,0,0,0,0,0,
2048,4602,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
2049,4602,M,Total,10,0,0,0,0,0,0,0,0,
2050,4553,M,Bean,8,0,0,0,0,0,0,0,0,
2051,4533,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
2052,4533,M,Total,8,0,0,0,0,0,0,0,0,
2053,4613,M,Bean,10,0,0,0,0,0,0,0,0,
2054,4613,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
2055,4613,M,Total,10,0,0,0,0,0,0,0,0,
2056,4605,M,Bean,9,0,0,0,0,0,0,0,0,
2057,4605,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
2058,4605,M,Total,9,0,0,0,0,0,0,0,0,
2059,4645,M,Bean,9,0,6,0,0,0,0,0,0,
2060,4645,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
2061,4645,M,Total,9,0,6,0,0,0,0,0,0,
2062,4619,M,Bean,10,0,1,0,0,0,0,0,0,
2063,4619,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
2064,4619,M,Total,10,0,1,0,0,0,0,0,0,
2065,3911,M,Bean,8,0,1,0,0,0,0,0,0,
2066,3911,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
2067,3911,M,Total,8,0,1,0,0,0,0,0,0,
2068,3976,M,Bean,10,0,0,0,0,0,0,0,0,
2069,3976,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
2070,3976,M,Total,10,0,0,0,0,0,0,0,0,
2071,3968,M,Bean,10,0,0,0,0,0,0,0,0,
2072,3968,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
2073,3968,M,Total,10,0,0,0,0,0,0,0,0,
2074,3910,M,Corn,10,0,0,0,0,0,0,0,0,
2075,3910,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
2076,3910,M,Total,10,0,0,0,0,0,0,0,0,
2077,3912,M,Corn,8,0,0,0,0,0,0,0,0,
2078,3912,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
2079,3912,M,Total,8,0,0,0,0,0,0,0,0,
2080,3978,M,Corn,10,0,0,0,0,1,0,0,0,
2081,3978,M,Loose,NA,NA,NA,0,0,0,0,0,0,
2082,3978,M,Total,10,0,0,0,0,1,0,0,0,
2083,3949,M,Bean,9,0,0,0,0,0,0,0,0,
2084,3949,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
2085,3949,M,Total,9,0,0,0,0,0,0,0,0,
2086,3975,M,Bean,8,0,2,0,0,0,0,0,0,
2087,3975,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
2088,3975,M,Total,8,0,2,0,0,0,0,0,0,
2089,3966,M,Bean,10,0,3,0,0,0,0,0,0,
2090,3966,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
2091,3966,M,Total,10,0,3,0,0,0,0,0,0,
2092,3962,M,Bean,6,0,3,0,0,0,0,0,0,
2093,3962,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
2094,3962,M,Total,6,0,3,0,0,0,0,0,0,
2095,3982,M,Bean,9,0,8,0,0,0,0,0,0,
2096,3982,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
2097,3982,M,Total,9,0,8,0,0,0,0,0,0,
2098,3893,M,Corn,8,0,0,0,0,0,0,0,0,
2099,3893,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
2100,3893,M,Total,8,0,0,0,0,0,0,0,0,
