,card_id,field_id,date_collected,total_scm,scm_male,scm_female,florilega,season_total,male_total,female_total,weekly_prop,weekly_prop_f,weekly_prop_m,season_prop,total_flies,week,year,ppt_in,tmin_f,tmean_f,tmax_f,tdmean_f,vpdmin_hPa,vpdmax_hPa,prop_corn_current_year_500m,prop_soy_current_year_500m,prop_ag_current_year_500m,prop_nat_current_year_500m,prop_semi_nat_current_year_500m,prop_corn_current_year_1000m,prop_soy_current_year_1000m,prop_ag_current_year_1000m,prop_nat_current_year_1000m,prop_semi_nat_current_year_1000m,prop_corn_previous_year_500m,prop_soy_previous_year_500m,prop_ag_previous_year_500m,prop_nat_previous_year_500m,prop_semi_nat_previous_year_500m,prop_corn_previous_year_1000m,prop_soy_previous_year_1000m,prop_ag_previous_year_1000m,prop_nat_previous_year_1000m,prop_semi_nat_previous_year_1000m,previous_crop,cover_crop,manure,tillage,soil_texture,ph,organic_matter
502,2910,DEG_YOU_BOCES,6/13/23,22,17,5,0,639,344,295,0.034428795,0.016949153,0.049418605,0.832550861,22,24,2023,0.337142857,54.95714286,62.65714286,70.37142857,52.88571429,1.267142857,12.83857143,0.118339529,0.004337051,0.146530359,0.248141264,0.298946716,0.118339529,0.004337051,0.146530359,0.248141264,0.298946716,0.329595016,0.002492212,0.404984424,0.038629283,0.396261682,0.117720531,0.006088993,0.198907104,0.251053864,0.288056206,,No,Yes,Yes,5,6.506287098,17.9388752
503,2906,DEG_DIE_HILL,6/13/23,81,56,25,1,1157,731,426,0.070008643,0.058685446,0.076607387,0.737251513,82,24,2023,0.34,54.12857143,61.8,69.51428571,52.51428571,1.064285714,12.20571429,0.144630664,0.00496586,0.287709497,0.170391061,0.226256983,0.144630664,0.00496586,0.287709497,0.170391061,0.226256983,0.282035176,0.236180905,0.600502513,0.123115578,0.212939698,0.12490242,0.068852459,0.354722873,0.177673692,0.20952381,,No,No,Yes,5,6.117238522,22.74447823
504,2904,STA_HEM_2,6/13/23,243,152,91,42,891,516,375,0.272727273,0.242666667,0.294573643,0.769921437,285,24,2023,0.48,55.65714286,62.45714286,69.28571429,54.42857143,0.808571429,11.34285714,0.260896445,0.02812983,0.565378671,0.200309119,0.136012365,0.260896445,0.02812983,0.565378671,0.200309119,0.136012365,0.334572491,0.005576208,0.724907063,0.128252788,0.078066914,0.174566295,0.034696406,0.576982652,0.194392813,0.123451053,Grain Corn,Yes,Yes,Yes,4,6.685321331,23.87444115
505,2896,GAB_ALL,6/13/23,30,20,10,0,1143,822,321,0.026246719,0.031152648,0.0243309,0.467191601,30,24,2023,0.184285714,57.95714286,67.1,76.24285714,57.65714286,0.91,16.07,0.017310665,0,0.02194745,0.588871716,0.062751159,0.017310665,0,0.02194745,0.588871716,0.062751159,0.00618047,0,0.030284302,0.592707046,0.145241038,0.005874169,0.010975421,0.030298346,0.58417066,0.065852527,Silage Corn,No,Yes,Yes,5,5.886958599,28.32917595
506,2900,STA_COL,6/13/23,22,11,11,0,720,532,188,0.030555556,0.058510638,0.020676692,0.676388889,22,24,2023,0.174285714,54.62857143,62.07142857,69.5,53.95714286,0.668571429,10.95714286,0.271051014,0.052858021,0.55654579,0.158881377,0.178549478,0.271051014,0.052858021,0.55654579,0.158881377,0.178549478,0.55006105,0.101343101,0.812576313,0.038461538,0.076312576,0.274777539,0.091132249,0.591745934,0.164007364,0.147744707,Silage Corn,Yes,Yes,No,5,6.560458183,23.67193604
507,2898,STA_WIL,6/13/23,1,0,1,0,281,230,51,0.003558719,0.019607843,0,0.925266904,1,24,2023,0.49,56.3,63.17142857,70.04285714,54.21428571,1.131428571,11.82714286,0.241368681,0.017879162,0.487977805,0.305487053,0.114981504,0.241368681,0.017879162,0.487977805,0.305487053,0.114981504,0.127149877,0.007371007,0.587223587,0.131449631,0.156019656,0.194632943,0.013109192,0.522208513,0.303207896,0.110734115,Silage Corn,Yes,No,Yes,4,6.444833279,34.71776962
508,2914,DEG_FOU_WOOD,6/13/23,82,57,25,4,436,235,201,0.188073394,0.124378109,0.242553191,0.919724771,86,24,2023,0.397142857,53.75714286,61.41428571,69.12857143,52.07142857,1.02,12.13571429,0.307191569,0.00216987,0.413515189,0.190638562,0.173279603,0.307191569,0.00216987,0.413515189,0.190638562,0.173279603,0.440349781,0.007495315,0.678326046,0.036227358,0.187382886,0.310037523,0.005159475,0.561913696,0.194340213,0.166823014,Silage Corn,Yes,No,Yes,5,5.715062618,20.57002831
509,2894,GAB_STE,6/13/23,5,4,1,0,729,414,315,0.006858711,0.003174603,0.009661836,0.385459534,5,24,2023,0.328571429,56.02857143,65.6,75.21428571,57.28571429,0.561428571,15.06857143,0.089423373,0,0.187172371,0.636139377,0.121184089,0.089423373,0,0.187172371,0.636139377,0.121184089,0.154886294,0,0.250768285,0.561770129,0.12968654,0.102323434,0.00015387,0.219879982,0.632404985,0.117402677,Silage Corn,No,Yes,Yes,5,5.358693123,12.73650074
510,2902,STA_HEM,6/13/23,603,340,263,37,1309,715,594,0.46065699,0.442760943,0.475524476,1,640,24,2023,0.49,55.91428571,62.7,69.5,54.62857143,0.838571429,11.32571429,0.286287832,0.106856084,0.547560222,0.199505868,0.152563311,0.286287832,0.106856084,0.547560222,0.199505868,0.152563311,0.369202226,0.031539889,0.562770563,0.193568336,0.153370439,0.290197897,0.089208411,0.572820037,0.198670377,0.140538033,Silage Corn,Yes,Yes,Yes,4,6.554670334,26.48303223
511,2916,DEG_PER_STRIP,6/13/23,39,26,13,2,190,106,84,0.205263158,0.154761905,0.245283019,1,41,24,2023,0.257142857,54.34285714,61.88571429,69.45714286,53.05714286,0.907142857,11.95428571,0.220601924,0.038783742,0.410176854,0.322680732,0.135587962,0.220601924,0.038783742,0.410176854,0.322680732,0.135587962,0.194271482,0.132004981,0.655666252,0.103362391,0.188044832,0.193266833,0.048784289,0.476620948,0.325436409,0.131390274,Silage Corn,Yes,No,No,5,5.993263245,23.35876274
512,2908,DEG_YOU_OSHEA,6/13/23,143,92,51,14,610,262,348,0.23442623,0.146551724,0.351145038,1,157,24,2023,0.305714286,54.47142857,61.4,68.31428571,52.94285714,1.005714286,11.03142857,0.175759454,0.160880347,0.416924985,0.312461252,0.058586485,0.175759454,0.160880347,0.416924985,0.312461252,0.058586485,0.435433562,0.061135371,0.691827823,0.204616344,0.028072364,0.276087974,0.034316019,0.455155202,0.314147559,0.049602246,Silage Corn,No,,,5,5.277257442,19.04313278
513,2920,DEG_VIL,6/13/23,67,46,21,0,836,460,376,0.080143541,0.055851064,0.1,1,67,24,2023,0.255714286,54.82857143,62.38571429,69.97142857,53.27142857,1.085714286,12.28142857,0.310547479,0.014228271,0.434580885,0.206928549,0.139808228,0.310547479,0.014228271,0.434580885,0.206928549,0.139808228,0.509034268,0.024922118,0.591277259,0.099688474,0.150155763,0.289432668,0.013871571,0.4909601,0.210723192,0.147755611,Grain Corn,Yes,,Yes,5,6.654009819,18.75856018
514,2990,SMI_JOH,6/13/23,93,52,41,1,497,258,239,0.187122736,0.171548117,0.201550388,0.617706237,94,24,2023,0.388571429,56.44285714,64.02857143,71.61428571,54.54285714,1.28,12.99857143,0.145672929,0.129966123,0.343393902,0.354173083,0.178318448,0.145672929,0.129966123,0.343393902,0.354173083,0.178318448,0.275246305,0.003694581,0.480295567,0.269704433,0.180418719,0.265186556,0.00431699,0.39978415,0.370490287,0.157415973,Wheat,No,Yes,Yes,5,6.416008472,24.34096146
515,2992,SMI_JOH_2,6/13/23,4,4,0,0,302,184,118,0.013245033,0,0.02173913,0.92384106,4,24,2023,0.394285714,56.12857143,63.72857143,71.35714286,54.74285714,1.102857143,12.70428571,0.231906375,0.004003696,0.310748383,0.467508469,0.118878965,0.231906375,0.004003696,0.310748383,0.467508469,0.118878965,0.023327195,0.04849601,0.421731123,0.345610804,0.114180479,0.065106972,0.095428659,0.343081422,0.46052024,0.118362321,Wheat,Yes,No,Yes,5,6.468092918,24.67160034
516,6000,SMI_DUR,6/13/23,18,13,5,0,1550,602,948,0.011612903,0.005274262,0.021594684,1,18,24,2023,0.395714286,56.81428571,64.44285714,72.11428571,54.9,1.291428571,13.38714286,0.110255621,0.07145057,0.292577764,0.436094857,0.157068063,0.110255621,0.07145057,0.292577764,0.436094857,0.157068063,0.332103321,0.009840098,0.412669127,0.38499385,0.114391144,0.228140394,0.013238916,0.326508621,0.433189655,0.144550493,Silage Corn,Yes,Yes,No,5,6.667976379,34.23325348
517,6027,POV_DUN,6/13/23,0,0,0,0,275,185,90,0,0,0,0.927272727,0,24,2023,0.358571429,54.21428571,62.72857143,71.2,52.55714286,1.148571429,13.83142857,0.002804612,0.001246494,0.031785603,0.479588657,0.272982237,0.002804612,0.001246494,0.031785603,0.479588657,0.272982237,0.006926952,0.001889169,0.10768262,0.47418136,0.331234257,0.002672116,0.00047155,0.116944357,0.487896888,0.261867337,Silage Corn,No,No,No,4,5.781182766,20.7029171
518,6029,DIP_FLE,6/13/23,20,18,2,1,1556,780,776,0.01285347,0.00257732,0.023076923,0.511568123,21,24,2023,0.47,55.95714286,63.35714286,70.77142857,54.18571429,1.191428571,12.64428571,0.302484472,0.005590062,0.604658385,0.145652174,0.12173913,0.302484472,0.005590062,0.604658385,0.145652174,0.12173913,0.440424205,0.006862133,0.580786026,0.190268247,0.173424828,0.314892952,0.00531333,0.69792155,0.143928739,0.116580716,Silage Corn,Yes,No,No,5,6.317162514,28.22133827
519,6030,DIP_FLE,6/13/23,26,20,6,3,1556,780,776,0.016709512,0.007731959,0.025641026,0.528277635,29,24,2023,0.47,55.95714286,63.35714286,70.77142857,54.18571429,1.191428571,12.64428571,0.302484472,0.005590062,0.604658385,0.145652174,0.12173913,0.302484472,0.005590062,0.604658385,0.145652174,0.12173913,0.440424205,0.006862133,0.580786026,0.190268247,0.173424828,0.314892952,0.00531333,0.69792155,0.143928739,0.116580716,Silage Corn,Yes,No,No,5,6.317162514,28.22133827
520,6032,DIP_CUR,6/13/23,284,167,117,80,1308,655,653,0.217125382,0.179173047,0.254961832,0.720183486,364,24,2023,0.248571429,54.15714286,62.24285714,70.32857143,51.27142857,1.797142857,13.53285714,0.308626596,0.06944877,0.54936157,0.164123326,0.143880411,0.308626596,0.06944877,0.54936157,0.164123326,0.143880411,0.338983051,0.03138732,0.61393597,0.133082235,0.16007533,0.350290469,0.063118229,0.613597111,0.169414351,0.138326268,Silage Corn,Yes,No,No,4,5.927192211,18.15420723
521,6033,DIP_PAT,6/13/23,72,61,11,0,1602,817,785,0.04494382,0.014012739,0.074663403,0.385143571,72,24,2023,0.361428571,56.15714286,64.11428571,72.08571429,54.82857143,0.885714286,13.59,0.256710892,0.140080222,0.721382289,0.14594261,0.053687134,0.256710892,0.140080222,0.721382289,0.14594261,0.053687134,0.504944376,0.014833127,0.615574784,0.35723115,0.021013597,0.41602227,0.079647386,0.755799567,0.151716672,0.039746366,Silage Corn,Yes,Yes,,5,6.454941273,26.51252174
522,6034,DIP_PAT,6/13/23,118,82,36,8,1602,817,785,0.073657928,0.045859873,0.100367197,0.458801498,126,24,2023,0.361428571,56.15714286,64.11428571,72.08571429,54.82857143,0.885714286,13.59,0.256710892,0.140080222,0.721382289,0.14594261,0.053687134,0.256710892,0.140080222,0.721382289,0.14594261,0.053687134,0.504944376,0.014833127,0.615574784,0.35723115,0.021013597,0.41602227,0.079647386,0.755799567,0.151716672,0.039746366,Silage Corn,Yes,Yes,,5,6.454941273,26.51252174
523,6106,ZUE_REE,6/13/23,147,95,52,35,2497,1359,1138,0.058870645,0.0456942,0.069904341,0.352422907,182,24,2023,0.407142857,56.72857143,63.68571429,70.65714286,54.61428571,1.045714286,12.3,0.129882207,0.14383137,0.500619963,0.149411035,0.119652821,0.129882207,0.14383137,0.500619963,0.149411035,0.119652821,0.070807453,0.199378882,0.582608696,0.173291925,0.165217391,0.07720988,0.209414323,0.523380457,0.148982445,0.114338978,Pumpkins,No,No,Yes,4,6.537268639,24.44252777
524,2918,DEG_YOU_JONES,6/13/23,129,78,51,2,1097,521,576,0.117593437,0.088541667,0.149712092,0.832269827,131,24,2023,0.264285714,54.82857143,62.5,70.14285714,53.24285714,1.094285714,12.46142857,0.253564786,0.007129572,0.347489151,0.206757595,0.201487911,0.253564786,0.007129572,0.347489151,0.206757595,0.201487911,0.241121495,0.021806854,0.456074766,0.188161994,0.224299065,0.237071651,0.010903427,0.46588785,0.204361371,0.19953271,Silage Corn,No,Yes,Yes,5,6.899239063,17.49082565
525,2996,SMI_HOF,6/14/23,61,34,27,6,444,244,200,0.137387387,0.135,0.139344262,0.934684685,67,24,2023,0.317142857,54.88571429,63.68571429,72.52857143,53.32857143,1.16,14.44714286,0.110834371,0.057285181,0.215442092,0.453611457,0.205790785,0.110834371,0.057285181,0.215442092,0.453611457,0.205790785,0.076244486,0,0.195337114,0.619407687,0.06805293,0.157239641,0.007405073,0.249251615,0.459587207,0.197888766,Silage Corn,Yes,No,Yes,5,5.903712749,31.93047523
526,2994,SMI_LAT,6/14/23,41,20,21,0,521,197,324,0.078694818,0.064814815,0.101522843,1,41,24,2023,0.387142857,53.1,62.6,72.14285714,55.15714286,0.271428571,12.69,0.215594905,0.000310655,0.448275862,0.278347313,0.117738428,0.215594905,0.000310655,0.448275862,0.278347313,0.117738428,0.182440847,0.054171856,0.53860523,0.253424658,0.102739726,0.18591242,0.032102228,0.494623656,0.27411563,0.116097865,Silage Corn,Yes,Yes,Yes,5,5.557508469,21.01000977
527,2954,MIL_CHA,6/15/23,10,7,3,1,277,157,120,0.036101083,0.025,0.044585987,1,11,24,2023,0.347142857,53.14285714,61.07142857,69.01428571,53.1,0.635714286,11.31142857,0.292412091,0.211597779,0.667797656,0.15885256,0.102097471,0.292412091,0.211597779,0.667797656,0.15885256,0.102097471,0.490147783,0.02955665,0.754926108,0.069581281,0.075738916,0.42769136,0.09795164,0.69012783,0.161096566,0.091637148,Silage Corn,No,Yes,Yes,5,6.120146751,20.23761559
528,6090,WIS_COO,6/16/23,93,73,20,1,1367,880,487,0.068032187,0.041067762,0.082954545,0.193123628,94,24,2023,0.191428571,54.58571429,63.61428571,72.65714286,54.9,0.932857143,12.89285714,0.217132099,0.023219329,0.349858801,0.26513963,0.294634452,0.217132099,0.023219329,0.349858801,0.26513963,0.294634452,0.05942492,0.018530351,0.522044728,0.108626198,0.34313099,0.121682123,0.056443876,0.382475216,0.262711864,0.31371922,Silage Corn Strip Cropped With Alfalfa,No,Yes,No,5,5.968518734,24.17316246
529,6098,WIS_MEG,6/16/23,1,0,1,1,251,124,127,0.003984064,0.007874016,0,1,2,24,2023,0.092857143,56.04285714,66.58571429,77.08571429,56.32857143,0.974285714,17.18571429,0.082419304,0.000626763,0.123472266,0.270761517,0.261360075,0.082419304,0.000626763,0.123472266,0.270761517,0.261360075,0.106234097,0.010178117,0.251908397,0.218193384,0.220101781,0.059188544,0.017979316,0.191408115,0.273349244,0.231821798,Sweet Corn,No,No,Yes,4,5.365185261,16.90901184
530,6094,WIS_KEN,6/16/23,98,58,40,2,448,296,152,0.21875,0.263157895,0.195945946,1,100,24,2023,0.101428571,57,67.35714286,77.65714286,56.7,1.194285714,17.51428571,0.000315259,0.000630517,0.039722573,0.289407314,0.106872636,0.000315259,0.000630517,0.039722573,0.289407314,0.106872636,0.005157963,0,0.09929078,0.320438427,0.181818182,0.001771622,0,0.046223224,0.299565147,0.096956032,Grain Corn,Yes,No,Yes,4,5.452927113,13.98438168
531,6102,WIS_HIG,6/18/23,5,3,2,0,160,98,62,0.03125,0.032258065,0.030612245,1,5,24,2023,0.108571429,55.48571429,66.2,76.91428571,56,0.881428571,17.10142857,0.001572822,0.000314564,0.054419629,0.52689525,0.164831708,0.001572822,0.000314564,0.054419629,0.52689525,0.164831708,0.003861004,0,0.048262548,0.554054054,0.115186615,0.003690037,0.001283491,0.065297609,0.539387133,0.13765442,,Yes,No,Yes,5,5.566951752,23.14190102
532,6108,ZUE_REE,6/19/23,426,286,140,6,2497,1359,1138,0.170604726,0.123022847,0.210448859,0.523027633,432,25,2023,0.167142857,60.45714286,69.17142857,77.94285714,60.51428571,1.268571429,15.02,0.129882207,0.14383137,0.500619963,0.149411035,0.119652821,0.129882207,0.14383137,0.500619963,0.149411035,0.119652821,0.070807453,0.199378882,0.582608696,0.173291925,0.165217391,0.07720988,0.209414323,0.523380457,0.148982445,0.114338978,Pumpkins,No,No,Yes,4,6.537268639,24.44252777
533,6058,GAB_ALL,6/19/23,10,6,4,2,1143,822,321,0.008748906,0.012461059,0.00729927,0.475940507,12,25,2023,0.112857143,59.48571429,69.31428571,79.17142857,58.81428571,1.401428571,17.66571429,0.017310665,0,0.02194745,0.588871716,0.062751159,0.017310665,0,0.02194745,0.588871716,0.062751159,0.00618047,0,0.030284302,0.592707046,0.145241038,0.005874169,0.010975421,0.030298346,0.58417066,0.065852527,Silage Corn,No,Yes,Yes,5,5.886958599,28.32917595
534,6053,GAB_STE,6/19/23,111,62,49,3,729,414,315,0.152263374,0.155555556,0.149758454,0.537722908,114,25,2023,0.135714286,56.7,67.28571429,77.87142857,58.07142857,0.734285714,16.51285714,0.089423373,0,0.187172371,0.636139377,0.121184089,0.089423373,0,0.187172371,0.636139377,0.121184089,0.154886294,0,0.250768285,0.561770129,0.12968654,0.102323434,0.00015387,0.219879982,0.632404985,0.117402677,Silage Corn,No,Yes,Yes,5,5.358693123,12.73650074
535,2922,STA_WIL,6/20/23,21,15,6,0,281,230,51,0.074733096,0.117647059,0.065217391,1,21,25,2023,0.011428571,60.25714286,68.97142857,77.65714286,59.9,1.425714286,15.06285714,0.241368681,0.017879162,0.487977805,0.305487053,0.114981504,0.241368681,0.017879162,0.487977805,0.305487053,0.114981504,0.127149877,0.007371007,0.587223587,0.131449631,0.156019656,0.194632943,0.013109192,0.522208513,0.303207896,0.110734115,Silage Corn,Yes,No,Yes,4,6.444833279,34.71776962
536,2924,STA_COL,6/20/23,208,146,62,0,720,532,188,0.288888889,0.329787234,0.27443609,0.965277778,208,25,2023,0.038571429,60.17142857,68.67142857,77.18571429,59.44285714,1.442857143,14.53714286,0.271051014,0.052858021,0.55654579,0.158881377,0.178549478,0.271051014,0.052858021,0.55654579,0.158881377,0.178549478,0.55006105,0.101343101,0.812576313,0.038461538,0.076312576,0.274777539,0.091132249,0.591745934,0.164007364,0.147744707,Silage Corn,Yes,Yes,No,5,6.560458183,23.67193604
537,2930,STA_SWE,6/20/23,57,40,17,5,366,297,69,0.155737705,0.246376812,0.134680135,1,62,25,2023,0.014285714,58.28571429,67.75714286,77.18571429,59.31428571,0.817142857,14.71142857,0.266069221,0.01946848,0.502163164,0.253090235,0.136897404,0.266069221,0.01946848,0.502163164,0.253090235,0.136897404,0.316542289,0.043532338,0.672263682,0.104477612,0.111940299,0.29850978,0.028407327,0.56116113,0.264669357,0.096864328,Silage Corn,Yes,Yes,Yes,5,6.38201952,33.36382294
538,2932,KAT_HAB,6/20/23,119,61,58,3,242,139,103,0.491735537,0.563106796,0.438848921,1,122,25,2023,0.025714286,59.48571429,69.44285714,79.41428571,58.42857143,1.57,17.90571429,0.239130435,0.072670807,0.327639752,0.283850932,0.102173913,0.239130435,0.072670807,0.327639752,0.283850932,0.102173913,0.244360902,0.193609023,0.601503759,0.176065163,0.112155388,0.195389682,0.093774502,0.426689666,0.279128117,0.118551043,Soybean,No,No,Yes,5,5.957181454,23.42772102
539,2934,KAT_HAB_2,6/20/23,174,93,81,11,516,324,192,0.337209302,0.421875,0.287037037,1,185,25,2023,0.022857143,58.21428571,68.24285714,78.25714286,58.25714286,0.978571429,16.73142857,0.281755915,0.009028643,0.326276463,0.328767123,0.086239103,0.281755915,0.009028643,0.326276463,0.328767123,0.086239103,0.457214241,0.06620862,0.695815116,0.137414116,0.083697689,0.351588171,0.019089344,0.536848693,0.324988265,0.078235018,Silage Corn,Yes,Yes,Yes,5,5.955316067,20.81032753
540,2936,KAT_JEF,6/20/23,10,9,1,0,109,62,47,0.091743119,0.021276596,0.14516129,0.743119266,10,25,2023,0.07,56.91428571,66.91428571,76.94285714,58.32857143,0.354285714,15.32428571,0.05625,0.0015625,0.07,0.4128125,0.204375,0.05625,0.0015625,0.07,0.4128125,0.204375,0.031605563,0.006321113,0.274968394,0.470290771,0.202907712,0.069973148,0.003159059,0.329015953,0.409887853,0.176433423,Silage Corn,No,Yes,Yes,5,5.586032867,22.36896324
541,2938,KAT_JEF_2,6/20/23,44,25,19,1,109,60,49,0.403669725,0.387755102,0.416666667,1,45,25,2023,0.055714286,56.87142857,66.78571429,76.7,58.25714286,0.368571429,15.04857143,0.103738318,0.007476636,0.12834891,0.520560748,0.169158879,0.103738318,0.007476636,0.12834891,0.520560748,0.169158879,0.149178255,0.003160556,0.405183312,0.336283186,0.178255373,0.120977918,0.002839117,0.30362776,0.524132492,0.13044164,Silage Corn,No,Yes,Yes,5,6.26295042,37.54327011
542,2940,KAT_SAU,6/20/23,21,12,9,1,273,142,131,0.076923077,0.06870229,0.084507042,1,22,25,2023,0.091428571,56.7,65.17142857,73.64285714,57.57142857,0.544285714,12.17714286,0.122455371,0.004384591,0.17099906,0.461634826,0.150642029,0.122455371,0.004384591,0.17099906,0.461634826,0.150642029,0.170266836,0.028589581,0.548284625,0.302414231,0.103557814,0.096979332,0.009062003,0.330206677,0.459618442,0.136406995,Silage Corn,Yes,Yes,Yes,5,5.537230015,19.16375542
543,2948,KAT_BAR,6/20/23,22,12,10,1,769,226,543,0.028608583,0.018416206,0.053097345,1,23,25,2023,0.067142857,57.77142857,68.12857143,78.48571429,59.72857143,0.702857143,16.31857143,0.150015659,0.024115252,0.186658315,0.465079862,0.165988099,0.150015659,0.024115252,0.186658315,0.465079862,0.165988099,0.328234544,0.005736138,0.38623327,0.275334608,0.149139579,0.120152575,0.020979021,0.223617292,0.469961856,0.149237127,Soybean,No,No,Yes,5,5.867260933,22.92560768
544,2944,KAT_TEE,6/20/23,6,5,1,0,173,78,95,0.034682081,0.010526316,0.064102564,1,6,25,2023,0.07,56.22857143,66.41428571,76.6,57.92857143,0.437142857,15.17857143,0.126246883,0.002182045,0.185785536,0.42861596,0.202306733,0.126246883,0.002182045,0.185785536,0.42861596,0.202306733,0.234404537,0,0.323881537,0.45431632,0.142407057,0.164802269,0.001260438,0.305656216,0.443989286,0.174413109,Silage Corn,No,Yes,Yes,5,5.959934235,23.65135002
545,2942,KAT_SAU_2,6/20/23,10,7,3,0,302,107,195,0.033112583,0.015384615,0.065420561,0.986754967,10,25,2023,0.098571429,56.91428571,65.14285714,73.41428571,57.38571429,0.674285714,12.08857143,0.151657286,0.025953721,0.269543465,0.252970607,0.186366479,0.151657286,0.025953721,0.269543465,0.252970607,0.186366479,0.19581749,0,0.655259823,0.117237009,0.154626109,0.181052297,0.000794786,0.499284692,0.249721825,0.164997616,Silage Corn,Yes,Yes,Yes,5,5.722351551,21.01234818
546,6136,SMI_KEL,6/20/23,69,36,33,3,328,147,181,0.210365854,0.182320442,0.244897959,0.990853659,72,25,2023,0.082857143,57.27142857,67.54285714,77.81428571,58.42857143,0.772857143,15.91428571,0.273343606,0.009861325,0.358089368,0.267180277,0.163328197,0.273343606,0.009861325,0.358089368,0.267180277,0.163328197,0.060456508,0.110425663,0.410857495,0.438618137,0.078963603,0.111660232,0.197220077,0.563706564,0.265791506,0.116602317,Silage Corn,Yes,Yes,Yes,5,6.507095337,28.20439339
