Site,USDA hardiness Zone,Lat,Lat-Decimal,Long,Long-Decimal,Year,Week,Date,ECB-E,ECB-Z,CEW,FAW,WBC
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2001,38,9/18/01,0,1,6,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2001,39,9/25/01,0,0,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2002,22,5/28/02,0,0,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2002,23,6/4/02,7,1,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2002,24,6/11/02,21,2,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2002,25,6/18/02,38,2,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2002,26,6/24/02,22,0,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2002,27,7/2/02,16,2,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2002,28,7/9/02,1,2,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2002,29,7/16/02,6,9,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2002,30,7/23/02,26,7,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2002,31,7/30/02,24,5,2,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2002,32,8/6/02,23,2,3,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2002,33,8/13/02,32,14,5,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2002,34,8/20/02,16,7,22,9,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2002,35,8/27/02,7,4,0,9,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2002,36,9/3/02,4,3,0,22,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2002,37,9/10/02,0,0,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2002,38,9/17/02,0,0,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2002,39,9/24/02,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2003,23,6/3/03,3,0,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2003,24,6/10/03,61,0,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2003,25,6/17/03,43,1,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2003,26,6/24/03,1,0,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2003,27,7/1/03,14,5,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2003,28,7/8/03,2,0,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2003,29,7/15/03,0,3,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2003,30,7/22/03,7,4,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2003,31,7/29/03,3,8,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2003,32,8/5/03,5,8,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2003,33,8/12/03,5,9,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2003,34,8/19/03,5,2,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2003,35,8/26/03,2,3,0,2,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2003,36,9/2/03,7,4,2,2,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2003,37,9/9/03,18,23,4,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2003,38,9/16/03,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2003,39,9/23/03,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2004,22,5/25/04,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2004,23,6/1/04,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2004,24,6/8/04,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2004,25,6/15/04,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2004,26,6/22/04,8,2,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2004,27,6/29/04,1,4,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2004,28,7/6/04,1,6,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2004,29,7/13/04,2,18,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2004,30,7/20/04,0,14,0,1,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2004,31,7/27/04,0,22,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2004,32,8/3/04,8,6,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2004,33,8/10/04,8,6,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2004,34,8/17/04,16,41,0,5,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2004,35,8/24/04,24,4,2,19,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2004,36,8/31/04,0,2,2,8,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2004,37,9/7/04,12,0,2,21,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2004,38,9/14/04,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2004,39,9/21/04,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2004,40,9/28/04,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2005,23,5/31/05,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2005,24,6/7/05,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2005,25,6/14/05,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2005,26,6/21/05,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2005,27,6/28/05,3,1,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2005,28,7/5/05,0,1,2,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2005,29,7/12/05,2,2,3,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2005,30,7/19/05,4,1,5,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2005,31,7/26/05,5,1,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2005,32,8/2/05,0,0,2,4,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2005,33,8/9/05,6,4,0,4,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2005,34,8/16/05,10,3,2,1,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2005,35,8/23/05,0,0,14,6,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2005,36,8/30/05,3,16,4,10,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2005,37,9/6/05,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2005,38,9/13/05,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2005,39,9/20/05,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2005,40,9/27/05,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2006,21,5/23/06,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2006,22,5/30/06,6,0,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2006,23,6/6/06,5,1,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2006,24,6/13/06,14,2,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2006,25,6/20/06,6,2,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2006,26,6/27/06,2,8,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2006,27,7/4/06,1,8,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2006,28,7/11/06,0,22,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2006,29,7/18/06,0,31,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2006,30,7/25/06,13,28,0,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2006,31,8/1/06,22,15,2,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2006,32,8/8/06,18,14,4,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2006,33,8/15/06,15,0,0,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2006,34,8/22/06,4,3,15,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2006,35,8/29/06,0,4,14,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2006,36,9/5/06,0,0,4,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2006,37,9/12/06,3,6,4,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2006,38,9/19/06,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2006,39,9/26/06,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2007,22,5/29/07,1,0,0,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2007,23,6/5/07,38,5,0,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2007,24,6/12/07,7,6,0,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2007,25,6/19/07,0,12,0,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2007,26,6/26/07,1,1,2,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2007,27,7/3/07,0,0,0,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2007,28,7/10/07,0,10,0,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2007,29,7/17/07,12,16,0,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2007,30,7/24/07,39,14,0,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2007,31,7/31/07,41,11,0,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2007,32,8/7/07,34,3,0,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2007,33,8/14/07,35,2,3,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2007,34,8/21/07,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2007,35,8/28/07,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2007,36,9/4/07,15,0,209,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2007,37,9/11/07,27,1,31,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2007,38,9/18/07,0,0,24,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2007,39,9/25/07,0,0,4,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2008,21,5/20/08,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2008,22,5/27/08,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2008,23,6/3/08,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2008,24,6/10/08,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2008,25,6/17/08,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2008,26,6/24/08,16,3,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2008,27,7/1/08,14,4,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2008,28,7/8/08,4,7,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2008,29,7/15/08,3,6,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2008,30,7/22/08,2,5,,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2008,31,7/29/08,61,7,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2008,32,8/5/08,67,37,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2008,33,8/12/08,98,11,16,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2008,34,8/19/08,31,0,5,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2008,35,8/26/08,47,2,12,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2008,36,9/2/08,12,0,9,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2008,37,9/9/08,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2008,38,9/16/08,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2008,39,9/23/08,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2008,40,9/30/08,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2009,22,5/26/09,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2009,23,6/2/09,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2009,24,6/9/09,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2009,25,6/16/09,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2009,26,6/23/09,22,1,9,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2009,27,6/30/09,26,2,2,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2009,28,7/7/09,1,7,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2009,29,7/14/09,6,2,1,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2009,30,7/21/09,4,4,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2009,31,7/28/09,9,8,1,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2009,32,8/4/09,11,5,3,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2009,33,8/11/09,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2009,34,8/18/09,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2009,35,8/25/09,21,2,3,4,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2009,36,9/1/09,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2009,37,9/8/09,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2009,38,9/15/09,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2009,39,9/22/09,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2009,40,9/29/09,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2010,22,5/25/10,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2010,23,6/1/10,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2010,24,6/8/10,18,1,0,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2010,25,6/15/10,1,0,0,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2010,26,6/22/10,3,0,0,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2010,27,6/29/10,0,0,2,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2010,28,7/6/10,2,1,0,,0
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2010,29,7/13/10,3,1,0,,0
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2010,30,7/20/10,6,4,0,,0
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2010,31,7/27/10,2,3,0,0,4
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2010,32,8/3/10,4,3,0,4,3
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2010,33,8/10/10,1,0,0,0,0
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2010,34,8/17/10,1,0,45,0,0
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2010,35,8/24/10,0,1,325,12,0
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2010,36,8/31/10,4,0,158,35,1
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2010,37,9/7/10,12,1,181,3,4
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2010,38,9/14/10,8,0,164,21,4
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2010,39,9/21/10,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2010,40,9/28/10,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2011,23,5/31/11,16,1,19,2,0
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2011,24,6/7/11,23,0,66,1,0
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2011,25,6/14/11,5,0,11,0,0
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2011,26,6/21/11,0,3,1,0,0
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2011,27,6/28/11,3,0,5,0,0
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2011,28,7/5/11,2,0,3,0,0
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2011,29,7/12/11,18,1,1,0,0
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2011,30,7/19/11,30,10,9,2,5
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2011,31,7/26/11,24,0,2,2,6
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2011,32,8/2/11,0,16,1,0,6
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2011,33,8/9/11,11,6,43,10,2
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2011,34,8/16/11,5,3,25,8,1
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2011,35,8/23/11,10,0,3,7,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2011,36,8/30/11,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2011,37,9/6/11,14,0,31,58,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2011,38,9/13/11,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2011,39,9/20/11,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2012,21,5/22/12,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2012,22,5/29/12,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2012,23,6/5/12,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2012,24,6/12/12,25,0,6,1,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2012,25,6/19/12,4,1,32,1,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2012,26,6/26/12,1,2,3,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2012,27,7/3/12,0,0,5,1,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2012,28,7/10/12,10,0,2,0,0
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2012,29,7/17/12,7,4,1,0,0
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2012,30,7/24/12,11,0,1,0,2
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2012,31,7/31/12,4,0,3,0,2
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2012,32,8/7/12,3,1,2,0,1
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2012,33,8/14/12,1,2,14,5,11
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2012,34,8/21/12,6,4,7,4,4
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2012,35,8/28/12,3,1,13,2,7
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2012,36,9/4/12,1,0,50,1,4
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2012,37,9/11/12,0,0,15,1,1
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2012,38,9/18/12,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2012,39,9/25/12,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2013,21,5/20/13,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2013,22,5/27/13,,,,,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2013,23,6/3/13,8,0,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2013,24,6/10/13,3,0,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2013,25,6/17/13,2,0,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2013,26,6/24/13,0,0,0,0,
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2013,27,7/1/13,1,0,0,1,0
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2013,28,7/8/13,0,0,0,0,0
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2013,29,7/15/13,0,0,0,0,0
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2013,30,7/22/13,0,0,0,0,2
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2013,31,7/29/13,0,0,1,0,18
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2013,32,8/5/13,0,0,0,0,10
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2013,33,8/12/13,1,1,1,0,3
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2013,34,8/19/13,0,0,1,0,0
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2013,35,8/26/13,10,0,1,1,0
Baldwinsville,5b," 43°10'0.12""N",43.1667," 76°25'0.12""W",-76.4167,2013,36,9/2/13,0,0,3,0,1
