,record_id,week,count,date,max_temp_f,min_temp_f,ave_temp_f,rain_inches,max_temp_c,min_temp_c,ave_temp_c,organic_matter,base_saturation_ca,base_saturation_mg,base_saturation_k,base_saturation_na,base_saturation_h,base_saturation_total,exch_acidity,buffer_p_h,cec,p_h,ca_ppm,p_ppm,mg_ppm,k_ppm,na_ppm,zn_ppm,al_ppm,morgan_p_lb_a,morgan_k_lb_a,morgan_ca_lb_a,morgan_mg_lb_a,x_coordinate,y_coordinate,corn_area_m_2,muid,state,awc,clay,kffact,om,perm,thick,hygrp,drain,slope,ll,ifhydric,afldfreq,latitude,longitude,cover_crop,manure,planting_date,planting_week,planting_relative_week,corn,open_water,sweet_corn,developed_open_space,developed_low_intensity,developed_med_intensity,developed_high_intensity,barren,deciduous_forest,evergreen_forest,mixed_forest,shrubland,grass_pasture,woody_wetlands,herbaceous_wetlands,triticale,carrots,barley,broccoli,greens,plums,squash,dbl_crop_win_wht_corn,dbl_crop_triticale_corn,pumpkins,spring_wheat,winter_wheat,blueberries,cabbage,dbl_crop_win_wht_soybeans,rye,oats,millet,speltz,alfalfa,othe_r_hay_non_alfalfa,buckwheat,sorghum,sugarbeets,dry_beans,potatoes,other_crops,misc_vegs_&_fruits,onions,soybeans,peas,tomatoes,hops,herbs,clover_wildflowers,sod_grass_seed,sunflower,fallow_idle_cropland,cherries,peaches,apples,grapes,christmas_trees,pears,total,ag,ag_prop,nat,nat_prop,semi_nat,semi_nat_prop,dev,dev_prop,other,other_prop
117,GAB_HER,21,13.0,2022-05-18,74.42857142857143,51.285714285714285,62.857142857142854,0.24428571428571427,23.585714285714285,10.728571428571428,17.12857142857143,4.84,72.1,13.7,3.4,1.8,9.0,91.0,1.16,6.31,12.9,6.8,1866.0,124.0,216.0,171.0,53.0,3.6,977.0,17.8,303.5,3357.7,391.5,42.68417,-73.58209,Medium,NY156,NY,0.09,9.0,0.29,0.6,0.65,54.1,3.0,3.3,10.9,27.1,0.0,4.0,42.68417,-73.58209,Yes,Yes,2022-05-24,22.0,-1.0,116.0,1.0,0.0,33.0,67.0,20.0,0.0,0.0,214.0,19.0,108.0,2.0,164.0,80.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367.0,126.0,0.092172641,428.0,0.313094367,164.0,0.119970739,120.0,0.087783467,1.0,0.000731529
118,GAB_JON,21,24.0,2022-05-18,73.28571428571429,51.714285714285715,62.5,0.22571428571428573,22.928571428571427,10.942857142857141,16.942857142857143,4.27,62.7,13.6,5.3,0.9,17.5,82.5,1.8,6.15,10.3,6.39,1292.0,116.0,171.0,212.0,22.0,3.7,856.0,18.7,375.1,2223.3,309.1,42.2253378,-73.973843,Low,NY099,NY,0.08,13.2,0.25,0.6,6.52,60.1,1.8,3.5,3.5,19.9,0.1,3.3,42.2253378,-73.973843,No,No,2022-05-13,20.0,1.0,39.0,0.0,0.0,13.0,17.0,12.0,3.0,1.0,108.0,0.0,13.0,0.0,78.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1365.0,534.0,0.391208791,190.0,0.139194139,78.0,0.057142857,46.0,0.033699634,0.0,0.0
119,GAB_KUK,21,7.0,2022-05-18,73.0,51.57142857142857,62.285714285714285,0.22428571428571428,22.785714285714285,10.87142857142857,16.82857142857143,4.43,64.0,15.1,5.7,1.5,13.8,86.2,1.36,6.26,9.9,6.8,1265.0,218.0,181.0,219.0,34.0,6.6,1153.0,16.7,388.1,2170.0,327.8,42.06082,-73.81201,Medium,NY149,NY,0.08,3.7,0.22,0.3,11.68,59.3,1.5,2.5,6.2,24.7,0.1,3.6,42.06082,-73.81201,Yes,No,2022-05-10,20.0,1.0,33.0,0.0,0.0,31.0,31.0,8.0,0.0,0.0,286.0,3.0,12.0,0.0,32.0,40.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1365.0,417.0,0.305494505,342.0,0.250549451,32.0,0.023443223,70.0,0.051282051,0.0,0.0
120,GAB_OOM,21,25.0,2022-05-18,73.85714285714286,51.142857142857146,62.5,0.21857142857142858,23.24285714285714,10.62857142857143,16.942857142857143,5.75,78.0,17.3,3.2,1.5,0.0,100.0,0.0,0.0,10.8,7.05,1681.0,135.0,226.0,134.0,38.0,3.4,918.0,22.1,237.1,2992.1,410.8,42.45754,-73.67534,Medium,NY149,NY,0.08,3.7,0.22,0.3,11.68,59.3,1.5,2.5,6.2,24.7,0.1,3.6,42.45754,-73.67534,No,Yes,2022-05-05,19.0,2.0,170.0,3.0,3.0,18.0,52.0,10.0,0.0,0.0,239.0,2.0,24.0,1.0,151.0,159.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.0,175.0,0.12839325,450.0,0.330154072,151.0,0.110785033,80.0,0.058694057,3.0,0.002201027
121,GAB_PET,21,3.0,2022-05-18,74.14285714285714,51.42857142857143,62.785714285714285,0.26285714285714284,23.400000000000002,10.785714285714286,17.114285714285717,3.14,61.7,17.0,2.5,0.8,18.0,82.0,1.64,6.19,9.1,6.41,1125.0,41.0,188.0,90.0,17.0,1.3,805.0,1.0,159.2,1893.3,341.7,42.72436,-73.99218,Medium,NY125,NY,0.09,11.5,0.27,0.8,3.17,64.4,2.1,3.1,11.6,21.9,0.0,4.0,42.72436,-73.99218,No,No,2022-05-12,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,GAB_STO,21,164.0,2022-05-18,73.85714285714286,51.857142857142854,62.857142857142854,0.21999999999999997,23.24285714285714,11.028571428571428,17.142857142857142,3.13,71.7,14.0,4.5,1.6,8.2,91.8,0.76,6.41,9.2,6.94,1324.0,36.0,156.0,164.0,34.0,3.5,880.0,1.0,289.8,2286.6,283.5,42.11997,-73.79717,Medium,NY149,NY,0.08,3.7,0.22,0.3,11.68,59.3,1.5,2.5,6.2,24.7,0.1,3.6,42.11997,-73.79717,No,Yes,2022-05-12,20.0,1.0,140.0,18.0,9.0,1.0,24.0,9.0,1.0,19.0,74.0,0.0,6.0,0.0,329.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,126.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1368.0,299.0,0.218567251,112.0,0.081871345,329.0,0.240497076,54.0,0.039473684,18.0,0.013157895
123,MIL_CHA,21,3.0,2022-05-18,71.71428571428571,49.142857142857146,60.42857142857143,0.1157142857142857,22.042857142857144,9.528571428571428,15.785714285714286,4.74,74.6,23.0,2.0,0.4,0.0,100.0,0.0,0.0,16.8,7.18,2508.0,25.0,469.0,130.0,17.0,7.8,787.0,1.0,231.1,4626.5,851.4,43.044444,-75.458889,High,NY131,NY,0.13,29.6,0.32,1.0,0.41,62.0,3.1,4.8,3.9,31.8,0.1,4.0,43.044444,-75.458889,No,Yes,2022-05-30,23.0,-2.0,156.0,0.0,0.0,37.0,12.0,3.0,0.0,0.0,183.0,2.0,18.0,1.0,86.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,470.0,0.343567251,217.0,0.158625731,86.0,0.062865497,52.0,0.038011696,0.0,0.0
124,MIL_YOD,21,10.0,2022-05-18,70.85714285714286,48.857142857142854,59.857142857142854,0.16142857142857142,21.599999999999998,9.37142857142857,15.471428571428572,3.64,68.4,19.1,5.3,0.8,6.4,93.6,0.76,6.41,11.8,6.86,1624.0,94.0,275.0,247.0,21.0,6.6,803.0,17.9,437.4,2879.5,499.4,42.986944,-75.525278,High,NY128,NY,0.12,19.2,0.31,1.0,0.66,67.7,2.1,3.6,8.3,23.9,0.0,4.0,42.986944,-75.525278,Yes,Yes,2022-05-23,22.0,-1.0,129.0,0.0,0.0,40.0,8.0,3.0,0.0,2.0,181.0,0.0,1.0,0.0,193.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,144.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,398.0,0.290935673,185.0,0.135233918,193.0,0.141081871,53.0,0.03874269,0.0,0.0
125,MUL_LET,21,114.0,2022-05-18,71.71428571428571,49.857142857142854,60.785714285714285,0.07142857142857142,22.071428571428573,9.928571428571429,16.0,3.24,74.2,19.2,4.0,2.5,0.0,100.0,0.0,0.0,12.8,7.4,1900.0,63.0,299.0,202.0,74.0,5.7,618.0,17.7,357.8,3424.9,542.2,42.9403986,-77.7031553,High,NY128,NY,0.12,19.2,0.31,1.0,0.66,67.7,2.1,3.6,8.3,23.9,0.0,4.0,42.9403986,-77.7031553,Yes,Yes,2022-06-01,23.0,-2.0,258.0,0.0,0.0,55.0,12.0,7.0,0.0,0.0,39.0,0.0,4.0,0.0,52.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1370.0,693.0,0.505839416,48.0,0.035036496,52.0,0.037956204,74.0,0.054014599,0.0,0.0
126,PAN_LET,21,16.0,2022-05-18,69.0,51.142857142857146,60.07142857142857,0.10857142857142857,20.571428571428573,10.642857142857142,15.599999999999998,4.33,75.4,13.3,2.1,0.6,8.6,91.4,0.88,6.38,10.2,6.93,1544.0,138.0,166.0,82.0,14.0,4.5,1040.0,14.9,146.2,2721.4,300.6,42.6198187,-78.0437066,High,NY077,NY,0.11,13.0,0.46,0.6,1.23,63.3,2.9,4.0,5.7,22.6,0.0,3.9,42.6198187,-78.0437066,Yes,Yes,2022-05-11,20.0,1.0,461.0,1.0,0.0,37.0,5.0,4.0,3.0,4.0,90.0,0.0,24.0,0.0,42.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,141.0,11.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,1357.0,628.0,0.462785556,124.0,0.09137804,42.0,0.030950626,53.0,0.039056743,1.0,0.00073692
127,POV_DUN,21,1.0,2022-05-18,69.0,50.285714285714285,59.642857142857146,0.11,20.557142857142857,10.142857142857142,15.342857142857143,2.74,49.6,12.1,1.7,0.7,35.9,64.1,2.24,6.04,6.2,5.85,620.0,26.0,92.0,42.0,11.0,0.6,966.0,1.0,75.3,895.1,165.7,42.3873813,-76.3989841,Medium,NY134,NY,0.08,11.3,0.25,0.8,7.45,66.1,1.7,3.3,5.2,23.9,0.1,3.4,42.3873813,-76.3989841,No,No,2022-06-08,24.0,-3.0,6.0,0.0,0.0,64.0,12.0,0.0,0.0,0.0,220.0,1.0,156.0,3.0,301.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1364.0,16.0,0.011730205,391.0,0.286656891,301.0,0.220674487,76.0,0.055718475,0.0,0.0
128,POW_LET,21,43.0,2022-05-18,72.71428571428571,52.857142857142854,62.785714285714285,0.08857142857142856,22.614285714285717,11.585714285714285,17.085714285714285,4.56,50.2,24.1,3.9,3.8,18.1,81.9,2.0,6.1,11.1,6.23,1113.0,22.0,324.0,170.0,97.0,1.2,943.0,1.0,300.7,1869.6,588.4,42.618402,-77.78118,High,NY131,NY,0.13,29.6,0.32,1.0,0.41,62.0,3.1,4.8,3.9,31.8,0.1,4.0,42.618402,-77.78118,No,No,2022-05-11,20.0,1.0,185.0,0.0,0.0,50.0,8.0,0.0,1.0,0.0,120.0,4.0,32.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,175.0,15.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.0,437.0,0.320616288,156.0,0.114453412,180.0,0.132061629,59.0,0.043286867,0.0,0.0
129,SEA_HOO_1,21,42.0,2022-05-18,71.57142857142857,51.42857142857143,61.5,0.19571428571428573,21.97142857142857,10.799999999999999,16.414285714285715,2.62,61.3,12.8,3.3,0.0,22.6,77.4,1.72,6.17,7.6,6.19,935.0,93.0,119.0,97.0,0.0,2.4,776.0,15.3,172.3,1517.4,214.7,42.625396,-77.01625,High,NY128,NY,0.12,19.2,0.31,1.0,0.66,67.7,2.1,3.6,8.3,23.9,0.0,4.0,42.625396,-77.01625,Yes,Yes,2022-04-30,18.0,3.0,154.0,0.0,5.0,46.0,10.0,7.0,0.0,0.0,91.0,0.0,5.0,0.0,27.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,121.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.0,20.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,1371.0,631.0,0.460247994,127.0,0.092633115,27.0,0.019693654,63.0,0.04595186,0.0,0.0
130,SMI_CAN,21,48.0,2022-05-18,69.85714285714286,46.57142857142857,58.214285714285715,0.37714285714285717,21.02857142857143,8.1,14.571428571428571,6.1,93.8,4.3,0.9,1.0,0.0,100.0,0.0,0.0,22.9,7.44,4305.0,42.0,119.0,80.0,52.0,6.4,687.0,13.6,141.6,8177.9,216.0,42.876864,-75.052777,Medium,NY128,NY,0.12,19.2,0.31,1.0,0.66,67.7,2.1,3.6,8.3,23.9,0.0,4.0,42.876864,-75.052777,No,Yes,2022-05-16,21.0,0.0,185.0,2.0,0.0,47.0,22.0,29.0,8.0,7.0,264.0,0.0,5.0,3.0,138.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.0,276.0,0.201607012,286.0,0.208911614,138.0,0.100803506,113.0,0.082542001,2.0,0.00146092
131,SMI_CRO,21,20.0,2022-05-18,72.42857142857143,48.857142857142854,60.642857142857146,0.19142857142857142,22.457142857142856,9.37142857142857,15.928571428571429,6.13,72.5,9.1,1.2,0.8,16.4,83.6,2.8,5.9,17.1,5.88,2484.0,25.0,189.0,82.0,30.0,1.7,1096.0,1.0,146.5,4579.1,343.5,42.843286,-74.669392,High,NY080,NY,0.15,39.7,0.32,3.5,0.28,63.6,4.0,6.3,1.0,43.1,0.9,4.0,42.843286,-74.669392,No,No,2022-05-16,21.0,0.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,4.0,0.0,52.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,96.0,62.0,0.0,0.0,23.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1365.0,617.0,0.452014652,51.0,0.037362637,52.0,0.038095238,0.0,0.0,0.0,0.0
132,SMI_DOU,21,31.0,2022-05-18,71.14285714285714,47.42857142857143,59.285714285714285,0.2871428571428571,21.728571428571428,8.571428571428571,15.157142857142857,4.52,65.3,14.2,1.0,1.2,18.3,81.7,2.12,6.07,11.6,6.22,1516.0,21.0,200.0,47.0,32.0,1.6,1048.0,1.0,83.6,2666.0,362.2,43.049569,-74.837951,Medium,NY158,NY,0.12,14.4,0.28,1.1,0.95,39.1,2.7,2.9,11.6,27.4,0.0,4.0,43.049569,-74.837951,Yes,No,2022-05-09,20.0,1.0,69.0,0.0,0.0,69.0,16.0,3.0,0.0,0.0,147.0,9.0,9.0,0.0,181.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367.0,123.0,0.089978054,166.0,0.121433797,181.0,0.13240673,88.0,0.064374543,0.0,0.0
133,SMI_DUR,21,52.0,2022-05-18,72.28571428571429,50.714285714285715,61.5,0.11571428571428573,22.37142857142857,10.4,16.385714285714286,7.55,68.4,26.6,3.5,1.5,0.0,100.0,0.0,0.0,18.7,7.2,2560.0,24.0,604.0,256.0,66.0,7.7,556.0,1.5,452.2,4729.3,1097.6,43.064027,-75.936687,High,NY142,NY,0.12,26.9,0.29,1.5,0.8,30.1,3.0,3.4,3.9,28.4,0.0,4.0,43.064027,-75.936687,Yes,Yes,2022-05-16,21.0,0.0,273.0,1.0,1.0,41.0,17.0,7.0,1.0,0.0,220.0,16.0,8.0,3.0,98.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.0,304.0,0.222059898,345.0,0.252008766,98.0,0.071585099,66.0,0.048210373,1.0,0.00073046
134,SMI_HOF,21,21.0,2022-05-18,71.14285714285714,48.857142857142854,60.0,0.19714285714285712,21.75714285714286,9.357142857142858,15.571428571428571,4.22,72.7,11.7,2.7,2.0,11.0,89.0,1.36,6.26,12.4,6.71,1808.0,244.0,177.0,129.0,57.0,6.8,819.0,62.7,228.3,3243.1,320.4,42.353305,-75.709457,Medium,NY134,NY,0.08,11.3,0.25,0.8,7.45,66.1,1.7,3.3,5.2,23.9,0.1,3.4,42.353305,-75.709457,No,No,2022-05-17,21.0,0.0,201.0,1.0,0.0,18.0,27.0,12.0,2.0,33.0,122.0,4.0,37.0,1.0,237.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,87.0,33.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1365.0,307.0,0.224908425,227.0,0.166300366,237.0,0.173626374,92.0,0.067399267,1.0,0.000732601
135,SMI_HOL,21,13.0,2022-05-18,73.42857142857143,50.857142857142854,62.142857142857146,0.1542857142857143,23.014285714285712,10.485714285714286,16.728571428571428,69.76,81.0,15.8,2.1,1.1,0.0,100.0,0.0,0.0,9.1,7.13,1470.0,78.0,174.0,76.0,22.0,4.7,680.0,18.9,134.9,2575.1,314.9,42.904205,-74.277909,High,NY159,NY,0.17,16.2,0.42,1.0,1.77,71.3,2.6,4.5,2.3,26.7,0.2,2.2,42.904205,-74.277909,Yes,No,2022-05-23,22.0,-1.0,402.0,54.0,0.0,26.0,8.0,0.0,0.0,4.0,123.0,12.0,100.0,0.0,26.0,81.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1364.0,418.0,0.306451613,322.0,0.236070381,26.0,0.019061584,38.0,0.027859238,54.0,0.039589443
136,SMI_JOH_2,21,21.0,2022-05-18,72.71428571428571,50.285714285714285,61.5,0.1257142857142857,22.642857142857142,10.157142857142858,16.4,4.71,84.0,11.2,3.4,1.4,0.0,100.0,0.0,0.0,19.2,7.3,3237.0,375.0,261.0,259.0,62.0,17.1,420.0,269.9,458.9,6067.2,473.4,43.075096,-75.676876,High,NY142,NY,0.12,26.9,0.29,1.5,0.8,30.1,3.0,3.4,3.9,28.4,0.0,4.0,43.075096,-75.676876,No,No,2022-05-11,20.0,1.0,198.0,1.0,0.0,51.0,44.0,28.0,26.0,20.0,216.0,43.0,28.0,7.0,127.0,58.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1367.0,206.0,0.150694952,378.0,0.276517922,127.0,0.09290417,169.0,0.123628383,1.0,0.000731529
137,SMI_KEL,21,6.0,2022-05-18,74.14285714285714,50.285714285714285,62.214285714285715,0.3242857142857143,23.428571428571427,10.171428571428573,16.771428571428572,5.0,83.5,12.4,1.0,3.0,0.0,100.0,0.0,0.0,19.4,7.42,3256.0,21.0,293.0,78.0,136.0,3.8,857.0,1.0,139.4,6104.8,532.0,42.959892,-74.659539,High,NY007,NY,0.14,21.6,0.34,1.0,0.93,60.0,2.7,4.5,6.1,27.2,0.1,4.0,42.959892,-74.659539,Yes,Yes,2022-06-27,27.0,-6.0,54.0,0.0,0.0,46.0,12.0,2.0,0.0,0.0,277.0,17.0,48.0,0.0,68.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,168.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,224.0,0.16374269,347.0,0.253654971,68.0,0.049707602,60.0,0.043859649,0.0,0.0
138,SMI_MCC,21,7.0,2022-05-18,68.42857142857143,46.857142857142854,57.642857142857146,0.3628571428571429,20.228571428571428,8.257142857142858,14.257142857142856,4.87,76.7,13.8,3.3,2.0,4.2,95.8,0.6,6.45,14.2,6.95,2176.0,46.0,238.0,184.0,64.0,4.4,1200.0,2.9,325.4,3970.4,431.4,43.118349,-74.84857,Medium,NY142,NY,0.12,26.9,0.29,1.5,0.8,30.1,3.0,3.4,3.9,28.4,0.0,4.0,43.118349,-74.84857,No,No,2022-05-16,21.0,0.0,117.0,0.0,0.0,39.0,13.0,0.0,0.0,0.0,223.0,0.0,2.0,0.0,173.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,20.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,146.0,0.106725146,230.0,0.168128655,173.0,0.126461988,52.0,0.038011696,0.0,0.0
139,STA_LOT,21,23.0,2022-05-18,71.42857142857143,52.57142857142857,62.0,0.15142857142857144,21.914285714285715,11.428571428571429,16.657142857142855,3.57,70.5,16.2,3.0,1.3,9.0,91.0,1.2,6.3,13.3,6.7,1876.0,60.0,261.0,155.0,40.0,2.5,970.0,5.0,275.5,3377.5,474.1,42.880592,-76.805378,High,NY075,NY,0.14,40.7,0.33,0.7,0.34,63.4,3.1,4.0,5.4,33.7,0.0,3.9,42.880592,-76.805378,Yes,No,2022-05-12,20.0,1.0,97.0,0.0,0.0,36.0,28.0,23.0,3.0,6.0,14.0,0.0,7.0,0.0,52.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,25.0,17.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1365.0,673.0,0.493040293,31.0,0.022710623,52.0,0.038095238,96.0,0.07032967,0.0,0.0
140,STA_PAD,21,36.0,2022-05-18,71.85714285714286,53.57142857142857,62.714285714285715,0.08285714285714285,22.142857142857142,11.985714285714286,17.057142857142857,6.61,72.0,19.0,5.0,1.4,2.6,97.4,0.56,6.46,21.9,6.95,3160.0,695.0,506.0,430.0,71.0,22.9,633.0,351.6,760.0,5915.0,920.0,43.030113,-77.340206,High,NY134,NY,0.08,11.3,0.25,0.8,7.45,66.1,1.7,3.3,5.2,23.9,0.1,3.4,43.030113,-77.340206,No,No,2022-05-05,19.0,2.0,297.0,1.0,0.0,63.0,37.0,5.0,0.0,1.0,16.0,0.0,2.0,0.0,138.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1369.0,591.0,0.431701972,21.0,0.015339664,138.0,0.100803506,106.0,0.07742878,1.0,0.00073046
