field_id,long,lat,elevation,date,ppt_in,tmin_f,tmean_f,tmax_f,tdmean_f,vpdmin_hPa,vpdmax_hPa
KAT_JEF_2,-79.0878,42.2711,1316,6/9/24,0.39,52.3,61.3,70.3,51.2,0.13,13.7
KAT_JEF_2,-79.0878,42.2711,1316,6/10/24,0.17,49.4,59,68.7,50.4,0.38,12.54
KAT_JEF_2,-79.0878,42.2711,1316,6/11/24,0,49.9,53.9,57.9,49,0.34,4.14
KAT_JEF_2,-79.0878,42.2711,1316,6/12/24,0,45.2,52.4,59.7,49.4,0,5.16
KAT_JEF_2,-79.0878,42.2711,1316,6/13/24,0,48.8,62.1,75.5,50.8,0,17.77
KAT_JEF_2,-79.0878,42.2711,1316,6/14/24,0,58.8,71.3,83.8,58.2,0.64,23.38
KAT_JEF_2,-79.0878,42.2711,1316,6/15/24,0,48.7,63.2,77.7,51.7,0.37,19.83
KAT_JEF_2,-79.0878,42.2711,1316,6/16/24,0,47.5,59.7,72,48.5,0.54,15.53
KAT_JEF_2,-79.0878,42.2711,1316,6/17/24,0,53.8,67.8,81.8,57.2,0.55,23.17
KAT_JEF_2,-79.0878,42.2711,1316,6/18/24,0.02,64.9,76.9,88.8,66.9,0.6,21.38
KAT_JEF_2,-79.0878,42.2711,1316,6/19/24,0.05,66.4,78.3,90.2,70,0,22.23
KAT_JEF_2,-79.0878,42.2711,1316,6/20/24,0,67,77.3,87.6,71.3,0.37,15.67
KAT_JEF_2,-79.0878,42.2711,1316,6/21/24,0,64.9,76.2,87.5,68.9,0.02,19.37
KAT_JEF_2,-79.0878,42.2711,1316,6/22/24,0.32,65.4,76.3,87.1,69.4,0,18.73
KAT_JEF_2,-79.0878,42.2711,1316,6/23/24,0,70.6,79.6,88.6,69.4,1.11,22.35
KAT_JEF_2,-79.0878,42.2711,1316,6/24/24,0.15,58.5,68.7,78.8,63.7,0.93,9.78
KAT_JEF_2,-79.0878,42.2711,1316,6/25/24,0,53.8,65.5,77.2,55.9,0.12,17.17
KAT_JEF_2,-79.0878,42.2711,1316,6/26/24,0,58.3,69.2,80.1,62.1,0.57,16.51
KAT_JEF_2,-79.0878,42.2711,1316,6/27/24,0.51,57.6,69.7,81.8,61.6,0.02,20.13
KAT_JEF_2,-79.0878,42.2711,1316,6/28/24,0,49.9,60.4,70.9,52.2,0.13,13.04
KAT_JEF_2,-79.0878,42.2711,1316,6/29/24,0.34,53.5,65.8,78,58.6,0.12,17.11
KAT_JEF_2,-79.0878,42.2711,1316,6/30/24,1.15,66.3,72.1,77.9,70.7,0,5.93
KAT_JEF_2,-79.0878,42.2711,1316,7/1/24,0.04,51.2,62.6,74,55.1,0.33,8.02
KAT_JEF_2,-79.0878,42.2711,1316,7/2/24,0,45.1,58.6,72.1,47.8,0.16,15.72
KAT_JEF_2,-79.0878,42.2711,1316,7/3/24,0,50.8,65.3,79.8,55,1.01,19.59
KAT_JEF_2,-79.0878,42.2711,1316,7/4/24,0.52,67.8,76.7,85.6,68,0,17.97
KAT_JEF_2,-79.0878,42.2711,1316,7/5/24,0,67.6,74.9,82.2,67.2,0.91,16.36
KAT_JEF_2,-79.0878,42.2711,1316,7/6/24,0.25,66.3,75.6,84.8,67.9,0.22,17.1
KAT_JEF_2,-79.0878,42.2711,1316,7/7/24,0,58.6,69.6,80.7,62.7,0.22,16.16
KAT_JEF_2,-79.0878,42.2711,1316,7/8/24,0,58.5,69.9,81.3,60.4,0.27,19.12
KAT_JEF_2,-79.0878,42.2711,1316,7/9/24,0,59.9,72.9,85.9,62.2,0,23.66
KAT_JEF_2,-79.0878,42.2711,1316,7/10/24,0.02,65.8,74.6,83.4,68.3,0.19,15.68
KAT_JEF_2,-79.0878,42.2711,1316,7/11/24,0.23,64.1,75.6,87,67.6,0.37,17.31
KAT_JEF_2,-79.0878,42.2711,1316,7/12/24,0.06,59.4,65.9,72.5,63.5,0,5.95
KAT_JEF_2,-79.0878,42.2711,1316,7/13/24,0.01,60.3,71,81.8,63.9,0.06,17.32
KAT_JEF_2,-79.0878,42.2711,1316,7/14/24,0,57.5,70.8,84,61.8,0.19,19.95
KAT_JEF_2,-79.0878,42.2711,1316,7/15/24,0.1,63.3,74.7,86,66.8,0.09,21.43
KAT_JEF_2,-79.0878,42.2711,1316,7/16/24,0.81,62.7,73.9,85,66.9,0.12,16.37
KAT_JEF_2,-79.0878,42.2711,1316,7/17/24,0.02,64.7,73.2,81.8,66.6,0.25,13.67
KAT_JEF_2,-79.0878,42.2711,1316,7/18/24,0,56.9,67.5,78.1,63.1,0.19,13.03
KAT_JEF_2,-79.0878,42.2711,1316,7/19/24,0,51.8,62.5,73.3,54.3,0.16,14.13
KAT_JEF_2,-79.0878,42.2711,1316,7/20/24,0,49.9,63,76.1,53.2,0.08,17.36
KAT_JEF_2,-79.0878,42.2711,1316,7/21/24,0,51.5,65.9,80.2,55,0.02,20.47
KAT_JEF_2,-79.0878,42.2711,1316,7/22/24,0,55.8,67.4,78.9,59.4,0,17.7
KAT_JEF_2,-79.0878,42.2711,1316,7/23/24,0.08,59.5,70.7,81.9,62.8,0,19.56
KAT_JEF_2,-79.0878,42.2711,1316,7/24/24,0.63,62.2,72,81.8,63.6,0.18,18.46
KAT_JEF_2,-79.0878,42.2711,1316,7/25/24,0.79,60.7,71.3,82,64.4,0.37,16.2
KAT_JEF_2,-79.0878,42.2711,1316,7/26/24,0,51.6,63.5,75.4,54,0.23,17.04
KAT_JEF_2,-79.0878,42.2711,1316,7/27/24,0,51.3,64.6,78,53.3,0.37,18.98
KAT_JEF_2,-79.0878,42.2711,1316,7/28/24,0,54.2,68.3,82.5,54.8,0.5,24.58
KAT_JEF_2,-79.0878,42.2711,1316,7/29/24,0,58.2,72.5,86.7,58.9,0.4,28
KAT_JEF_2,-79.0878,42.2711,1316,7/30/24,0,63.3,75.5,87.6,64.4,0,26.39
KAT_JEF_2,-79.0878,42.2711,1316,7/31/24,0.32,67.2,75.4,83.5,68.7,0,15.54
KAT_JEF_2,-79.0878,42.2711,1316,8/1/24,0,64.4,74.1,83.8,67.6,0,16.25
KAT_JEF_2,-79.0878,42.2711,1316,8/2/24,0.4,65.8,76.5,87.2,69.9,0,18.93
KAT_JEF_2,-79.0878,42.2711,1316,8/3/24,0.82,62.9,68.1,73.4,67.6,0,3.77
KAT_JEF_2,-79.0878,42.2711,1316,8/4/24,0.02,62.2,70.4,78.7,66.9,0,10.22
KAT_JEF_2,-79.0878,42.2711,1316,8/5/24,0,58.8,70.8,82.9,62.7,0.13,19.62
KAT_JEF_2,-79.0878,42.2711,1316,8/6/24,0.08,63.7,73.7,83.8,68.6,0,14.81
KAT_JEF_2,-79.0878,42.2711,1316,8/7/24,0.51,57.8,65.3,72.9,61.8,0.22,4.93
KAT_JEF_2,-79.0878,42.2711,1316,8/8/24,0,60.6,68.6,76.5,61.1,0.97,13.24
KAT_JEF_2,-79.0878,42.2711,1316,8/9/24,0.02,64.8,72.6,80.4,67.9,0,10.94
KAT_JEF_2,-79.0878,42.2711,1316,8/10/24,0.88,57.4,66.8,76.2,64.3,0.09,8.07
KAT_JEF_2,-79.0878,42.2711,1316,8/11/24,0.03,54.8,63.5,72.1,54.8,0.48,13.5
KAT_JEF_2,-79.0878,42.2711,1316,8/12/24,0.42,54.9,63.1,71.3,56.5,0.01,10.75
KAT_JEF_2,-79.0878,42.2711,1316,8/13/24,0,53.7,63,72.4,56.2,0.12,12.3
KAT_JEF_2,-79.0878,42.2711,1316,8/14/24,0,52.6,64.1,75.7,57,0,13.79
KAT_JEF_2,-79.0878,42.2711,1316,8/15/24,0,52.4,65.6,78.9,57.6,0,17.79
KAT_JEF_2,-79.0878,42.2711,1316,8/16/24,0,54.7,68.4,82.2,58.2,0,22.24
KAT_JEF_2,-79.0878,42.2711,1316,8/17/24,0,62,70,78.1,65.2,0.37,12.05
KAT_JEF_2,-79.0878,42.2711,1316,8/18/24,0.65,64.1,73.2,82.2,66.4,0.23,14.21
KAT_JEF_2,-79.0878,42.2711,1316,8/19/24,0.44,58.7,68.6,78.6,64.9,0.19,11.67
KAT_JEF_2,-79.0878,42.2711,1316,8/20/24,0.08,48.8,55.1,61.4,54.1,0.19,2.56
KAT_JEF_2,-79.0878,42.2711,1316,8/21/24,0,45.7,54.7,63.8,47.4,0.18,9.15
KAT_JEF_2,-79.0878,42.2711,1316,8/22/24,0,45.8,55.9,66,48.9,0.05,10.06
KAT_JEF_2,-79.0878,42.2711,1316,8/23/24,0,47.2,59.4,71.6,50.9,0,14.18
KAT_JEF_2,-79.0878,42.2711,1316,8/24/24,0,49.6,62.3,74.9,53,0.09,16.4
KAT_JEF_2,-79.0878,42.2711,1316,8/25/24,0,51,65.2,79.4,55.4,0,20.22
KAT_JEF_2,-79.0878,42.2711,1316,8/26/24,0,53.5,67.2,80.8,58.3,0,19.76
KAT_JEF_2,-79.0878,42.2711,1316,8/27/24,0,56.9,69.6,82.3,61.8,0,19.25
KAT_JEF_2,-79.0878,42.2711,1316,8/28/24,0.02,60.3,74,87.8,67.8,0,21.68
KAT_JEF_2,-79.0878,42.2711,1316,8/29/24,0,65.3,74.1,83,67.9,0.36,13.11
KAT_JEF_2,-79.0878,42.2711,1316,8/30/24,0,61.8,69.5,77.3,65.2,0.1,8.54
KAT_JEF_2,-79.0878,42.2711,1316,8/31/24,0.32,62.8,74.1,85.4,66.7,0,20.6
KAT_JEF_2,-79.0878,42.2711,1316,9/1/24,0.04,57.2,67.9,78.6,64.9,0,10.06
KAT_JEF_2,-79.0878,42.2711,1316,9/2/24,0.05,47.4,63.4,79.4,56.3,0.22,16.55
KAT_JEF_2,-79.0878,42.2711,1316,9/3/24,0,39.2,51.6,64.1,44.5,0.06,10.14
KAT_JEF_2,-79.0878,42.2711,1316,9/4/24,0,42,56.7,71.4,46.1,0.01,16.19
KAT_JEF_2,-79.0878,42.2711,1316,9/5/24,0,46.3,61.6,76.8,49.4,0.31,20.23
KAT_JEF_2,-79.0878,42.2711,1316,9/6/24,0,52,65.5,79.1,51.4,1.42,21.95
KAT_JEF_2,-79.0878,42.2711,1316,9/7/24,1.03,51.4,66,80.6,59,0,18.44
KAT_JEF_2,-79.0878,42.2711,1316,9/8/24,0.37,42.5,52.4,62.4,47.8,0.16,7.05
KAT_JEF_2,-79.0878,42.2711,1316,9/9/24,0.04,44.7,53.5,62.4,44.7,0,10.74
KAT_JEF_2,-79.0878,42.2711,1316,9/10/24,0,49.4,59.3,69.2,54.5,0.23,9.74
KAT_JEF_2,-79.0878,42.2711,1316,9/11/24,0,47.9,60.8,73.7,51.8,0.14,15.95
KAT_JEF_2,-79.0878,42.2711,1316,9/12/24,0,50.3,64.3,78.4,55.9,0.07,18.44
KAT_JEF_2,-79.0878,42.2711,1316,9/13/24,0,52.1,66.2,80.3,57.7,0.06,19.3
KAT_JEF_2,-79.0878,42.2711,1316,9/14/24,0,51.6,65.6,79.6,56.3,0.12,19.11
KAT_JEF_2,-79.0878,42.2711,1316,9/15/24,0,53.3,67.2,81.1,58.3,0.12,19.46
KAT_JEF_2,-79.0878,42.2711,1316,9/16/24,0,52.4,66.6,80.8,56.2,0.43,20.73
KAT_JEF_2,-79.0878,42.2711,1316,9/17/24,0,52.1,66.2,80.4,54.7,0.43,21.33
KAT_JEF_2,-79.0878,42.2711,1316,9/18/24,0,54.8,67,79.2,57.8,0.35,18.07
KAT_JEF_2,-79.0878,42.2711,1316,9/19/24,0,58.2,68,77.7,61,0.23,15.14
KAT_JEF_2,-79.0878,42.2711,1316,9/20/24,0,53.8,65.9,77.9,58.4,0.26,17.22
KAT_JEF_2,-79.0878,42.2711,1316,9/21/24,0,54.9,68.2,81.5,57.8,0.42,22.65
KAT_JEF_2,-79.0878,42.2711,1316,9/22/24,0,55.5,68.3,81.2,60.6,0.08,17.42
KAT_JEF_2,-79.0878,42.2711,1316,9/23/24,0.23,57.3,68.2,79.1,62.7,0.05,14.8
KAT_JEF_2,-79.0878,42.2711,1316,9/24/24,0.05,59.6,65.8,72.1,62.3,0.25,5.8
KAT_JEF_2,-79.0878,42.2711,1316,9/25/24,0.11,58.7,61,63.2,58.4,0.52,2.86
KAT_JEF_2,-79.0878,42.2711,1316,9/26/24,0.46,60.8,64.3,67.9,62.1,0.21,3.91
KAT_JEF_2,-79.0878,42.2711,1316,9/27/24,0.02,57,64.9,72.9,60,0.21,9.23
KAT_JEF_2,-79.0878,42.2711,1316,9/28/24,0,58.9,65.5,72,59.4,0.89,10.61
KAT_JEF_2,-79.0878,42.2711,1316,9/29/24,0.02,62.7,68.6,74.6,64.5,0.27,8.05
KAT_JEF_2,-79.0878,42.2711,1316,9/30/24,0,60.2,65.9,71.5,62.4,0.37,6.49
KAT_JEF_2,-79.0878,42.2711,1316,10/1/24,0,57.7,64.3,70.8,59.9,0.42,7.74
KAT_JEF_2,-79.0878,42.2711,1316,10/2/24,0.2,51.9,61.3,70.8,57.4,0.1,8.86
KAT_JEF_2,-79.0878,42.2711,1316,10/3/24,0,39.9,51.7,63.5,45.6,0.01,9.51
KAT_JEF_2,-79.0878,42.2711,1316,10/4/24,0,41.5,56.5,71.5,48.3,0,14.96
KAT_JEF_2,-79.0878,42.2711,1316,10/5/24,0,44.1,59.1,74.2,49.9,0.08,16.16
KAT_JEF_2,-79.0878,42.2711,1316,10/6/24,0,40.5,53.1,65.8,42.3,0.24,13.32
KAT_JEF_2,-79.0878,42.2711,1316,10/7/24,0.47,45.1,61.6,78.1,52.9,0,16.85
KAT_JEF_2,-79.0878,42.2711,1316,10/8/24,0,38.1,48,57.9,42.8,0.19,6.44
KAT_JEF_2,-79.0878,42.2711,1316,10/9/24,0.14,39,50,61,41.6,0.12,10.8
KAT_JEF_2,-79.0878,42.2711,1316,10/10/24,0.02,38.4,47.8,57.2,38.9,0.28,8.86
KAT_JEF_2,-79.0878,42.2711,1316,10/11/24,0,33.8,44.2,54.6,37.3,0.03,6.62
KAT_JEF_2,-79.0878,42.2711,1316,10/12/24,0,34.9,50.9,66.8,44.2,0,13.32
KAT_JEF_2,-79.0878,42.2711,1316,10/13/24,0.98,42.4,53.1,63.9,41.1,0.25,13.48
KAT_JEF_2,-79.0878,42.2711,1316,10/14/24,0.6,38.4,44.8,51.1,46.4,0,0.82
KAT_JEF_2,-79.0878,42.2711,1316,10/15/24,0.55,32.5,39.6,46.6,35.5,0,4.22
KAT_JEF_2,-79.0878,42.2711,1316,10/16/24,0.14,35.7,41.8,48,36.3,0.05,4.87
KAT_JEF_2,-79.0878,42.2711,1316,10/17/24,0.03,31,39.7,48.4,34,0.18,4.86
KAT_JEF_2,-79.0878,42.2711,1316,10/18/24,0,30.5,43.4,56.3,35.2,0.01,8.66
KAT_JEF_2,-79.0878,42.2711,1316,10/19/24,0,32.1,47.5,62.9,38.9,0.03,11.63
KAT_JEF_2,-79.0878,42.2711,1316,10/20/24,0,34,50.9,67.7,37.1,0.16,15.9
KAT_JEF_2,-79.0878,42.2711,1316,10/21/24,0,35.9,53.1,70.3,39.7,0.5,17.83
KAT_JEF_2,-79.0878,42.2711,1316,10/22/24,0,44.5,60.2,76,44.6,0.99,20
KAT_JEF_2,-79.0878,42.2711,1316,10/23/24,0,45.9,61.5,77,45.6,0.93,22.98
KAT_JEF_2,-79.0878,42.2711,1316,10/24/24,0,41.3,56.3,71.3,45.5,0.49,14.7
KAT_JEF_2,-79.0878,42.2711,1316,10/25/24,0,29.1,41.4,53.7,33.5,0.04,7.01
KAT_JEF_2,-79.0878,42.2711,1316,10/26/24,0.04,29.8,43.6,57.4,41.4,0.04,7.93
KAT_JEF_2,-79.0878,42.2711,1316,10/27/24,0.01,26.8,40.3,53.7,32.1,0.16,7.53
KAT_JEF_2,-79.0878,42.2711,1316,10/28/24,0,28.8,40.8,52.7,31.2,0.25,8.22
KAT_JEF_2,-79.0878,42.2711,1316,10/29/24,0,34.9,48.3,61.7,33.8,0.75,13.63
KAT_JEF_2,-79.0878,42.2711,1316,10/30/24,0.14,45.4,56.9,68.5,51.5,0.64,9.67
KAT_JEF_2,-79.0878,42.2711,1316,10/31/24,0,54.2,64.4,74.6,51.7,1.83,15.77
KAT_JEF_2,-79.0878,42.2711,1316,11/1/24,0.18,49.7,62.6,75.5,55.7,0.89,14.23
KAT_JEF_2,-79.0878,42.2711,1316,11/2/24,0,33.8,42.4,51,37.7,0.41,3.83
KAT_JEF_2,-79.0878,42.2711,1316,11/3/24,0,26.7,37.3,47.8,30,0.16,5.31
KAT_JEF_2,-79.0878,42.2711,1316,11/4/24,0,28.8,43.9,59,25.4,0.6,12.69
KAT_JEF_2,-79.0878,42.2711,1316,11/5/24,0,45.3,55.6,65.9,40.5,3.78,12.32
KAT_JEF_2,-79.0878,42.2711,1316,11/6/24,0.05,58,67.5,77.1,53.7,3.26,18.21
KAT_JEF_2,-79.0878,42.2711,1316,11/7/24,0.09,49.5,56.9,64.3,55.6,0.16,3.7
KAT_JEF_2,-79.0878,42.2711,1316,11/8/24,0,36.7,44.8,52.8,40.5,0.19,4.85
KAT_JEF_2,-79.0878,42.2711,1316,11/9/24,0,27.5,41.8,56,34,0.32,8.27
KAT_JEF_2,-79.0878,42.2711,1316,11/10/24,0,28.9,40.4,51.8,24.6,0.85,9.08
KAT_JEF_2,-79.0878,42.2711,1316,11/11/24,0.6,40,48.3,56.5,44.3,0.07,7.26
KAT_JEF_2,-79.0878,42.2711,1316,11/12/24,0.15,33.3,43,52.6,40.2,0.24,4.14
KAT_JEF_2,-79.0878,42.2711,1316,11/13/24,0,23.4,33.5,43.6,26.6,0.19,4.8
KAT_JEF_2,-79.0878,42.2711,1316,11/14/24,0,24.1,38.1,52.1,17.2,0.32,10.11
KAT_JEF_2,-79.0878,42.2711,1316,11/15/24,0.2,38.2,41.7,45.1,32.9,0.23,5.64
KAT_JEF_2,-79.0878,42.2711,1316,11/16/24,0.02,39.5,43.4,47.3,41.6,0.15,1.7
KAT_JEF_2,-79.0878,42.2711,1316,11/17/24,0,39.5,42.1,44.7,37.3,0.68,2.6
KAT_JEF_2,-79.0878,42.2711,1316,11/18/24,0,38.2,44.9,51.5,39.6,0.49,5.01
KAT_JEF_2,-79.0878,42.2711,1316,11/19/24,0,33,44.4,55.9,37.1,0.12,8.17
KAT_JEF_2,-79.0878,42.2711,1316,11/20/24,0.01,34.6,46,57.3,43.1,0.06,8.47
KAT_JEF_2,-79.0878,42.2711,1316,11/21/24,0.45,32.7,46.3,59.8,42.9,0.08,5.3
KAT_JEF_2,-79.0878,42.2711,1316,11/22/24,0.31,30.5,34.8,39.1,31.6,0,2.41
KAT_JEF_2,-79.0878,42.2711,1316,11/23/24,0.52,31.8,35.6,39.5,35.6,0,0.85
KAT_JEF_2,-79.0878,42.2711,1316,11/24/24,0.2,35,39.4,43.8,37,0.01,1.91
KAT_JEF_2,-79.0878,42.2711,1316,11/25/24,0.12,31,36.1,41.3,34.3,0.08,1.81
KAT_JEF_2,-79.0878,42.2711,1316,11/26/24,0.28,31.6,41.7,51.8,40.6,0.09,5.14
KAT_JEF_2,-79.0878,42.2711,1316,11/27/24,0.06,31.5,37.7,43.9,30.9,0.38,3.17
KAT_JEF_2,-79.0878,42.2711,1316,11/28/24,0.31,31.9,37.6,43.3,30.8,0.06,4.04
KAT_JEF_2,-79.0878,42.2711,1316,11/29/24,0.22,28.6,32.7,36.7,29.9,0.03,1.69
KAT_JEF_2,-79.0878,42.2711,1316,11/30/24,1.07,20.3,25.4,30.5,21,0.12,1.7
KAT_JEF_2,-79.0878,42.2711,1316,12/1/24,0.09,18.4,21.8,25.2,14.6,0.5,1.59
KAT_JEF_2,-79.0878,42.2711,1316,12/2/24,0.29,19.3,22.9,26.5,19,0.16,1.4
KAT_JEF_2,-79.0878,42.2711,1316,12/3/24,0.71,23.8,27.3,30.9,24.4,0.11,1.35
KAT_JEF_2,-79.0878,42.2711,1316,12/4/24,0.1,21.4,27,32.7,21.2,0.12,2.76
KAT_JEF_2,-79.0878,42.2711,1316,12/5/24,0.14,20.1,26.4,32.6,22.2,0.03,2.25
KAT_JEF_2,-79.0878,42.2711,1316,12/6/24,0.28,15.1,22,28.8,18.6,0.18,1.55
KAT_JEF_2,-79.0878,42.2711,1316,12/7/24,0.23,15.1,21.2,27.3,18.1,0.26,1.81
KAT_JEF_2,-79.0878,42.2711,1316,12/8/24,0,21.3,30.1,38.8,20.3,0,3.26
KAT_JEF_2,-79.0878,42.2711,1316,12/9/24,0.02,29,35.9,42.8,31.8,0,3.28
KAT_JEF_2,-79.0878,42.2711,1316,12/10/24,0.44,34.7,40.1,45.6,40.5,0.02,0.96
KAT_JEF_2,-79.0878,42.2711,1316,12/11/24,0.35,35.4,41.1,46.8,42,0,0.96
KAT_JEF_2,-79.0878,42.2711,1316,12/12/24,0.06,17.5,27.9,38.3,26.6,0,1.57
KAT_JEF_2,-79.0878,42.2711,1316,12/13/24,0.07,14,17,20.1,7.1,0.45,1.67
KAT_JEF_2,-79.0878,42.2711,1316,12/14/24,0,5.7,14.8,23.8,7.4,0.23,2.09
KAT_JEF_2,-79.0878,42.2711,1316,12/15/24,0,7.8,20,32.2,11.6,0.41,3.63
KAT_JEF_2,-79.0878,42.2711,1316,12/16/24,0.15,27.8,32,36.2,29.1,0.41,2.22
KAT_JEF_2,-79.0878,42.2711,1316,12/17/24,0.22,34.1,41.8,49.5,38.9,0.03,2.18
KAT_JEF_2,-79.0878,42.2711,1316,12/18/24,0,33.3,38,42.7,32.3,0.49,2.88
KAT_JEF_2,-79.0878,42.2711,1316,12/19/24,0.23,29,32.3,35.6,30.5,0.03,1.09
KAT_JEF_2,-79.0878,42.2711,1316,12/20/24,0.05,26.5,28.6,30.8,23.9,0.29,1.53
KAT_JEF_2,-79.0878,42.2711,1316,12/21/24,0.15,17.3,24.8,32.2,23.2,0.13,1.13
KAT_JEF_2,-79.0878,42.2711,1316,12/22/24,0.07,7.8,13.5,19.3,7.7,0.3,1.31
KAT_JEF_2,-79.0878,42.2711,1316,12/23/24,0,1.3,9.9,18.5,2.8,0.18,1.53
KAT_JEF_2,-79.0878,42.2711,1316,12/24/24,0.14,9.6,21.4,33.3,19,0.11,3.06
KAT_JEF_2,-79.0878,42.2711,1316,12/25/24,0.02,26.2,30.1,34,29.7,0,0.79
KAT_JEF_2,-79.0878,42.2711,1316,12/26/24,0,26.1,28.8,31.5,24.2,0.3,1.68
KAT_JEF_2,-79.0878,42.2711,1316,12/27/24,0,26.6,31.9,37.2,27.8,0.3,2.33
KAT_JEF_2,-79.0878,42.2711,1316,12/28/24,0,31.7,38.5,45.3,31.8,0.29,4.32
KAT_JEF_2,-79.0878,42.2711,1316,12/29/24,0.13,36.5,45.1,53.7,43.3,0.01,2.99
KAT_JEF_2,-79.0878,42.2711,1316,12/30/24,0.41,35.7,48,60.3,45.5,0.19,4.65
KAT_JEF_2,-79.0878,42.2711,1316,12/31/24,0.18,29,34,38.9,32.8,0.09,1.51
,,,,,,,,,,,
KAT_MAH,-77.7117,42.4097,1178,1/1/24,0.03,28,31.4,34.7,28.9,0.17,1.73
KAT_MAH,-77.7117,42.4097,1178,1/2/24,0,25.1,27.3,29.5,23.5,0.34,1.34
KAT_MAH,-77.7117,42.4097,1178,1/3/24,0,27.4,30.8,34.2,23.4,0.87,2.37
KAT_MAH,-77.7117,42.4097,1178,1/4/24,0.02,28,30.9,33.9,26.4,0.45,1.94
KAT_MAH,-77.7117,42.4097,1178,1/5/24,0,19.4,24.5,29.7,15.6,0.7,2.2
KAT_MAH,-77.7117,42.4097,1178,1/6/24,0,16.4,23.1,29.9,16.6,0.25,2.42
KAT_MAH,-77.7117,42.4097,1178,1/7/24,0.3,21.2,24.7,28.3,23.8,0.2,1.4
KAT_MAH,-77.7117,42.4097,1178,1/8/24,0.02,27,29.2,31.3,26.5,0.23,1.12
KAT_MAH,-77.7117,42.4097,1178,1/9/24,0,28.1,32.1,36.1,26.2,0.46,2.36
KAT_MAH,-77.7117,42.4097,1178,1/10/24,0.79,31.4,39.8,48.2,34.4,0.41,3.18
KAT_MAH,-77.7117,42.4097,1178,1/11/24,0.05,30.5,34.2,37.9,26.9,0.55,2.69
KAT_MAH,-77.7117,42.4097,1178,1/12/24,0.07,30.1,33.3,36.4,28,0.62,2.35
KAT_MAH,-77.7117,42.4097,1178,1/13/24,0.58,30.4,35.6,40.8,30,0.44,3.83
KAT_MAH,-77.7117,42.4097,1178,1/14/24,0.2,20.9,29.4,37.9,19.6,0.24,2.53
KAT_MAH,-77.7117,42.4097,1178,1/15/24,0,4.9,14.3,23.7,3.2,0.5,1.9
KAT_MAH,-77.7117,42.4097,1178,1/16/24,0.02,6,13.5,20.9,3.6,0.47,2.29
KAT_MAH,-77.7117,42.4097,1178,1/17/24,0.03,4.3,12.2,20.1,5.5,0.37,1.57
KAT_MAH,-77.7117,42.4097,1178,1/18/24,0,4.8,11.9,18.9,-0.9,0.65,2.32
KAT_MAH,-77.7117,42.4097,1178,1/19/24,0.02,16.1,20.8,25.6,14,0.42,2
KAT_MAH,-77.7117,42.4097,1178,1/20/24,0.08,6.1,14.7,23.4,10.7,0.24,1.12
KAT_MAH,-77.7117,42.4097,1178,1/21/24,0.01,7.6,11.6,15.5,6.1,0.47,1
KAT_MAH,-77.7117,42.4097,1178,1/22/24,0,8.1,16.6,25.2,8.7,0.44,2.42
KAT_MAH,-77.7117,42.4097,1178,1/23/24,0,9.8,22,34.2,14.8,0.45,4.37
KAT_MAH,-77.7117,42.4097,1178,1/24/24,0.26,30.4,33.2,36.1,31.5,0.2,1.2
KAT_MAH,-77.7117,42.4097,1178,1/25/24,0.28,34.2,38.6,42.9,38.6,0.06,1.18
KAT_MAH,-77.7117,42.4097,1178,1/26/24,0.57,35.8,39.7,43.7,39.2,0.2,0.99
KAT_MAH,-77.7117,42.4097,1178,1/27/24,0.06,35.6,43.1,50.6,37.9,0.33,2.53
KAT_MAH,-77.7117,42.4097,1178,1/28/24,0.22,30.1,36.2,42.2,36.5,0,1.77
KAT_MAH,-77.7117,42.4097,1178,1/29/24,0.46,28.5,33,37.5,31.2,0,0.84
KAT_MAH,-77.7117,42.4097,1178,1/30/24,0,27.8,29.4,30.9,26.3,0.41,0.98
KAT_MAH,-77.7117,42.4097,1178,1/31/24,0,25.8,29.2,32.7,26.8,0.43,1.25
KAT_MAH,-77.7117,42.4097,1178,2/1/24,0,26,31.1,36.2,29.3,0.23,1.73
KAT_MAH,-77.7117,42.4097,1178,2/2/24,0.13,32.6,35,37.5,32.9,0.12,1.57
KAT_MAH,-77.7117,42.4097,1178,2/3/24,0,26.8,30.6,34.4,27.1,0.34,1.6
KAT_MAH,-77.7117,42.4097,1178,2/4/24,0,20.9,29.2,37.5,21.9,0.34,3.49
KAT_MAH,-77.7117,42.4097,1178,2/5/24,0,21.8,32.9,44.1,22.7,0.36,6.18
KAT_MAH,-77.7117,42.4097,1178,2/6/24,0,15.5,26.8,38.2,20.1,0.33,3.99
KAT_MAH,-77.7117,42.4097,1178,2/7/24,0,15.8,26.3,36.7,19.1,0.19,3.64
KAT_MAH,-77.7117,42.4097,1178,2/8/24,0,19.6,33.1,46.5,22.5,0.44,7.07
KAT_MAH,-77.7117,42.4097,1178,2/9/24,0,25.2,39.7,54.1,24.2,0.71,10.48
KAT_MAH,-77.7117,42.4097,1178,2/10/24,0,36.8,47.6,58.3,37.1,1.14,8.57
KAT_MAH,-77.7117,42.4097,1178,2/11/24,0.12,33,44.1,55.2,35.6,0.85,5.42
KAT_MAH,-77.7117,42.4097,1178,2/12/24,0,27.4,32.8,38.2,25.9,0.76,3.13
KAT_MAH,-77.7117,42.4097,1178,2/13/24,0,26.9,31.4,35.9,23.8,0.71,3
