Card ID,Data_Collector,Field ID,Date Placed,Date Collected,N.SCM.M.1,N.SCM.F.1,N.SCM.M.2,N.SCM.F.2,N.D.Florilega.1,N.D.Florilega.2,Initials
24_2270,Erik Smith,SMI_JOH,7/1/24,7/8/24,0,1,0,0,0,0,EW
24_2271,Erik Smith,SMI_JOH,7/8/24,7/16/24,,,,,,,
24_2272,Erik Smith,SMI_JOH,7/8/24,7/16/24,0,0,0,0,0,0,EW
24_3070,Erik Smith,SMI_JOH,7/16/24,7/23/24,0,0,1,0,0,0,EAJ
24_3071,Erik Smith,SMI_JOH,7/16/24,7/23/24,,,,,,,
24_3072,Erik Smith,SMI_JOH,7/23/24,7/29/24,0,0,0,0,0,0,LXM
24_3073,Erik Smith,SMI_JOH,7/23/24,7/29/24,,,,,,,
24_3074,Erik Smith,SMI_JOH,7/29/24,8/6/24,0,0,0,0,0,0,EK
24_3075,Erik Smith,SMI_JOH,7/29/24,8/6/24,,,,,,,
24_3076,Erik Smith,SMI_JOH,8/6/24,8/12/24,0,0,0,0,0,0,EK
24_3077,Erik Smith,SMI_JOH,8/6/24,8/12/24,,,,,,,
24_3078,Erik Smith,SMI_JOH,8/12/24,8/20/24,0,0,0,0,0,0,LXM
24_3079,Erik Smith,SMI_JOH,8/12/24,8/20/24,,,,,,,
24_3080,Erik Smith,SMI_JOH,8/20/24,8/26/24,0,0,0,0,0,0,LXM
24_3081,Erik Smith,SMI_JOH,8/20/24,8/26/24,,,,,,,
24_3082,Erik Smith,SMI_JOH,8/26/24,9/4/24,0,0,0,0,0,0,LXM
24_3083,Erik Smith,SMI_JOH,8/26/24,9/4/24,,,,,,,
24_3084,Erik Smith,SMI_JOH,9/4/24,9/9/24,0,1,0,0,0,0,LXM
24_3085,Erik Smith,SMI_JOH,9/4/24,9/9/24,,,,,,,
24_3086,Erik Smith,SMI_JOH,9/9/24,9/16/24,1,0,0,0,0,0,EK
24_3087,Erik Smith,SMI_JOH,9/9/24,9/16/24,,,,,,,
24_3088,Erik Smith,SMI_JOH,9/16/24,10/16/24,1,0,4,0,0,0,EAJ
24_3089,Erik Smith,SMI_JOH,9/16/24,10/16/24,,,,,,,
24_3090,Erik Smith,SMI_JOH,10/16/24,10/28/24,,,,,,,
24_3091,Erik Smith,SMI_JOH,10/16/24,10/28/24,,,,,,,
24_3092,Erik Smith,SMI_JOH,10/28/24,11/13/24,1,3,0,0,1,0,EAJ
24_3093,Erik Smith,SMI_JOH,10/28/24,11/13/24,,,,,,,
24_3094,Erik Smith,SMI_JOH,11/13/24,11/27/24,0,0,0,0,1,0,EAJ
24_3095,Erik Smith,SMI_JOH,11/13/24,11/27/24,,,,,,,
24_1510,Erik Smith,SMI_JOH ,,3/12/24,1,0,0,0,0,0,SN
24_1512,Erik Smith,SMI_JOH ,3/12/24,3/18/24,0,0,0,0,0,0,SN
24_1514,Erik Smith,SMI_JOH ,3/18/24,3/28/24,4,1,0,0,0,0,SN
24_1516,Erik Smith,SMI_JOH ,3/28/24,4/1/24,0,0,0,0,0,0,SC
24_1640,Erik Smith,SMI_KEL,,4/18/24,0,0,0,0,0,0,EK
24_1641,Erik Smith,SMI_KEL,,4/18/24,,,,,,,
24_1646,Erik Smith,SMI_KEL,4/18/24,4/22/24,1,4,6,3,0,0,AM
24_1647,Erik Smith,SMI_KEL,4/18/24,4/22/24,,,,,,,
24_1654,Erik Smith,SMI_KEL,4/22/24,4/30/24,0,1,0,0,1,0,AM
24_1655,Erik Smith,SMI_KEL,4/22/24,4/30/24,,,,,,,
24_1670,Erik Smith,SMI_KEL,4/30/24,5/7/24,1,1,1,1,1,0,AS
24_1671,Erik Smith,SMI_KEL,4/30/24,5/7/24,,,,,,,
24_1916,Erik Smith,SMI_KEL,5/7/24,5/13/24,0,0,2,0,0,6,AS
24_1917,Erik Smith,SMI_KEL,5/7/24,5/13/24,,,,,,,
24_2373,Eric Smith,SMI_KEL,5/13/24,5/23/24,,,,,,,
24_2374,Eric Smith,SMI_KEL,5/13/24,5/23/24,0,0,2,1,0,0,AS
24_1648,Erik Smith,SMI_LAT,,4/23/24,5,7,5,6,1,0,AM
24_1649,Erik Smith,SMI_LAT,,4/23/24,,,,,,,
24_1662,Erik Smith,SMI_LAT,4/23/24,5/1/24,1,0,4,11,0,0,AM
24_1663,Erik Smith,SMI_LAT,4/23/24,5/1/24,,,,,,,
24_1664,Erik Smith,SMI_LAT,5/1/24,5/6/24,3,10,5,5,1,1,EK
24_1665,Erik Smith,SMI_LAT,5/1/24,5/6/24,,,,,,,
24_1924,Erik Smith,SMI_LAT,5/6/24,5/13/24,21,36,13,33,2,3,AM
24_1925,Erik Smith,SMI_LAT,5/6/24,5/13/24,10,22,12,22,1,0,AM
24_1934,Erik Smith,SMI_LAT,5/13/24,5/20/24,0,6,9,10,0,0,AM
24_1935,Erik Smith,SMI_LAT,5/13/24,5/20/24,,,,,,,
24_2371,Eric Smith,SMI_LAT,5/20/24,5/31/24,,,,,,,
24_2372,Eric Smith,SMI_LAT,5/20/24,5/31/24,68,97,12,24,66,12,AS
24_1666,Erik Smith,SMI_LAT_2,,5/6/24,1,1,5,5,2,0,AM
24_1667,Erik Smith,SMI_LAT_2,,5/6/24,,,,,,,
24_1926,Erik Smith,SMI_LAT_2,5/6/24,5/13/24,22,11,14,10,3,6,EK
24_1927,Erik Smith,SMI_LAT_2,5/6/24,5/13/24,,,,,,,
24_1930,Erik Smith,SMI_LAT_2,5/13/24,5/20/24,7,7,23,13,2,2,AM
24_1931,Erik Smith,SMI_LAT_2,5/13/24,5/20/24,,,,,,,
24_2353,Eric Smith,SMI_LAT_2,5/20/24,5/31/24,,,,,,,
24_2354,Eric Smith,SMI_LAT_2,5/20/24,5/31/24,55,50,79,47,9,13,AM
24_2355,Eric Smith,SMI_LAT_2,5/31/24,6/6/24,,,,,,,
24_2356,Eric Smith,SMI_LAT_2,5/31/24,6/6/24,53,36,50,42,6,6,CYC
24_2357,Eric Smith,SMI_LAT_2,6/6/24,6/11/24,,,,,,,
24_2358,Eric Smith,SMI_LAT_2,6/6/24,6/11/24,58,57,98,74,10,28,CYC
24_1632,Erik Smith,SMI_MCC,,4/17/24,4,4,1,4,0,0,AM
24_1633,Erik Smith,SMI_MCC,,4/17/24,,,,,,,
24_1658,Erik Smith,SMI_MCC,,4/30/24,1,3,15,4,0,1,AM
24_1659,Erik Smith,SMI_MCC,,4/30/24,,,,,,,
24_1674,Erik Smith,SMI_MCC,4/30/24,5/7/24,5,2,3,4,3,1,AS
24_1675,Erik Smith,SMI_MCC,4/30/24,5/7/24,,,,,,,
24_1920,Erik Smith,SMI_MCC,5/7/24,5/13/24,5,5,2,2,4,1,AM
24_1921,Erik Smith,SMI_MCC,5/7/24,5/13/24,,,,,,,
24_2227,Erik Smith,SMI_MCC,5/13/24,5/23/24,,,,,,,
24_2228,Erik Smith,SMI_MCC,5/13/24,5/23/24,23,9,6,3,6,2,AS
24_1013,Mike Stanyard,STA_AYR,3/4/24,3/12/24,,,,,,,
24_1014,Mike Stanyard,STA_AYR,3/4/24,3/12/24,2,0,1,0,0,0,AS
24_1155,Mike Stanyard,STA_AYR,3/12/24,3/19/24,,,,,,,
24_1156,Mike Stanyard,STA_AYR,3/12/24,3/19/24,2,1,2,1,0,0,TW
24_1157,Mike Stanyard,STA_AYR,3/19/24,3/26/24,,,,,,,
24_1158,Mike Stanyard,STA_AYR,3/19/24,3/26/24,0,0,1,0,0,0,SN
24_1213,Mike Stanyard,STA_AYR,3/26/24,4/1/24,,,,,,,
24_1214,Mike Stanyard,STA_AYR,3/26/24,4/1/24,2,0,5,1,0,0,SN
24_1371,Mike Stanyard/Melissa Keller,STA_AYR,4/1/24,4/10/24,,,,,,,
24_1372,Mike Stanyard/Melissa Keller,STA_AYR,4/1/24,4/10/24,0,1,0,0,0,0,AM
24_1502,Mike Stanyard/Melissa Keller,STA_AYR,4/10/24,4/17/24,5,7,10,12,0,1,AM
24_1503,Mike Stanyard/Melissa Keller,STA_AYR,4/10/24,4/17/24,,,,,,,
24_1496,Mike Stanyard/Melissa Keller,STA_AYR,4/17/24,4/24/24,14,12,23,18,3,5,CYC
24_1497,Mike Stanyard/Melissa Keller,STA_AYR,4/17/24,4/24/24,,,,,,,
24_1690,Mike Stanyard/Melissa Keller,STA_AYR,4/24/24,5/1/24,26,11,14,20,6,3,AS
24_1691,Mike Stanyard/Melissa Keller,STA_AYR,4/24/24,5/1/24,,,,,,,
24_1626,Mike Stanyard,STA_AYR,5/1/24,5/7/24,8,1,13,2,2,0,EK
24_1627,Mike Stanyard,STA_AYR,5/1/24,5/7/24,,,,,,,
24_1845,Mike Stanyard,STA_AYR,5/7/24,5/14/24,7,11,9,7,2,2,AM
24_1846,Mike Stanyard,STA_AYR,5/7/24,5/14/24,,,,,,,
24_1898,Mike Stanyard,STA_AYR,5/14/24,5/21/24,12,3,6,3,1,0,EK
24_1899,Mike Stanyard,STA_AYR,5/14/24,5/21/24,,,,,,,
24_2213,Mike Stanyard,STA_AYR,5/21/24,5/29/24,,,,,,,
24_2214,Mike Stanyard,STA_AYR,5/21/24,5/29/24,95,33,117,102,15,22,CYC
24_2215,Mike Stanyard,STA_AYR,5/29/24,6/4/24,,,,,,,
24_2216,Mike Stanyard,STA_AYR,5/29/24,6/4/24,16,11,17,3,6,1,AM
24_2217,Mike Stanyard,STA_AYR,6/4/24,6/11/24,,,,,,,
24_2218,Mike Stanyard,STA_AYR,6/4/24,6/11/24,13,12,19,13,18,15,EAJ
24_2219,Mike Stanyard,STA_AYR,6/11/24,6/18/24,,,,,,,
24_2220,Mike Stanyard,STA_AYR,6/11/24,6/18/24,2,3,0,0,3,0,EW
24_2245,Mike Stanyard,STA_AYR,6/18/24,6/25/24,,,,,,,
24_2246,Mike Stanyard,STA_AYR,6/18/24,6/25/24,5,6,1,1,4,4,LXM
24_2247,Mike Stanyard,STA_AYR,6/25/24,7/8/24,,,,,,,
24_2248,Mike Stanyard,STA_AYR,6/25/24,7/8/24,10,10,27,23,9,31,EW
24_2249,Mike Stanyard,STA_AYR,7/8/24,7/16/24,,,,,,,
24_2250,Mike Stanyard,STA_AYR,7/8/24,7/16/24,7,4,0,0,0,0,SC
24_2796,Mike Stanyard,STA_AYR,7/16/24,7/23/24,0,7,0,15,0,1,EAJ
24_2797,Mike Stanyard,STA_AYR,7/16/24,7/23/24,,,,,,,
24_2798,Mike Stanyard,STA_AYR,7/23/24,7/30/24,0,1,1,0,0,0,LXM
24_2799,Mike Stanyard,STA_AYR,7/23/24,7/30/24,,,,,,,
24_2800,Mike Stanyard,STA_AYR,7/30/24,8/7/24,,,,,,,
24_2801,Mike Stanyard,STA_AYR,7/30/24,8/7/24,,,,,,,
24_2802,Mike Stanyard,STA_AYR,8/7/24,8/13/24,11,2,7,4,3,1,LXM
24_2803,Mike Stanyard,STA_AYR,8/7/24,8/13/24,,,,,,,
24_2804,Mike Stanyard,STA_AYR,8/13/24,8/20/24,3,1,9,6,0,1,EW
24_2805,Mike Stanyard,STA_AYR,8/13/24,8/20/24,,,,,,,
24_2806,Mike Stanyard,STA_AYR,8/20/24,8/26/24,3,4,4,4,0,1,EW
24_2807,Mike Stanyard,STA_AYR,8/20/24,8/26/24,,,,,,,
24_2808,Mike Stanyard,STA_AYR,8/26/24,9/3/24,2,1,3,1,0,0,EW
24_2809,Mike Stanyard,STA_AYR,8/26/24,9/3/24,,,,,,,
24_2810,Mike Stanyard,STA_AYR,9/3/24,9/10/24,11,1,24,4,1,2,LXM
24_2811,Mike Stanyard,STA_AYR,9/3/24,9/10/24,,,,,,,
24_2812,Mike Stanyard,STA_AYR,9/10/24,9/17/24,5,0,9,1,0,0,EW
24_2813,Mike Stanyard,STA_AYR,9/10/24,9/17/24,,,,,,,
24_2814,Mike Stanyard,STA_AYR,9/17/24,9/24/24,0,0,0,0,0,0,EAJ
24_2815,Mike Stanyard,STA_AYR,9/17/24,9/24/24,,,,,,,
24_2816,Mike Stanyard,STA_AYR,9/24/24,10/1/24,0,0,2,0,0,0,EAJ
24_2817,Mike Stanyard,STA_AYR,9/24/24,10/1/24,,,,,,,
24_3011,Mike Stanyard,STA_AYR,10/1/24,10/8/24,,,,,,,
24_3012,Mike Stanyard,STA_AYR,10/1/24,10/8/24,0,0,0,1,0,0,EAJ
24_3015,Mike Stanyard,STA_AYR,10/8/24,10/15/24,,,,,,,
24_3016,Mike Stanyard,STA_AYR,10/8/24,10/15/24,0,2,0,3,1,1,EAJ
24_3019,Mike Stanyard,STA_AYR,10/15/24,10/22/24,,,,,,,
24_3020,Mike Stanyard,STA_AYR,10/15/24,10/22/24,0,0,0,1,1,1,SC
24_3023,Mike Stanyard,STA_AYR,10/22/24,10/29/24,,,,,,,
24_3024,Mike Stanyard,STA_AYR,10/22/24,10/29/24,,,,,,,
24_3027,Mike Stanyard,STA_AYR,10/29/24,11/5/24,,,,,,,
24_3028,Mike Stanyard,STA_AYR,10/29/24,11/5/24,0,0,0,0,0,0,LXM
24_3031,Mike Stanyard,STA_AYR,11/5/24,11/11/24,,,,,,,
24_3032,Mike Stanyard,STA_AYR,11/5/24,11/11/24,0,0,0,0,0,0,LXM
24_3035,Mike Stanyard,STA_AYR,11/11/24,11/22/24,,,,,,,
24_3036,Mike Stanyard,STA_AYR,11/11/24,11/22/24,0,0,0,0,0,0,EW
24_1319,Mike Stanyard/Melissa Keller,STA_BRA,4/1/24,4/10/24,,,,,,,
24_1320,Mike Stanyard/Melissa Keller,STA_BRA,4/1/24,4/10/24,1,3,2,1,0,0,AS
24_2848,Mike Stanyard,STA_BRA,4/10/24,4/17/24,32,24,27,29,3,3,AS
24_2849,Mike Stanyard,STA_BRA,4/10/24,4/17/24,,,,,,,
24_1468,Mike Stanyard/Melissa Keller,STA_BRA,4/17/24,4/24/24,51,24,30,32,11,14,CYC
24_1469,Mike Stanyard/Melissa Keller,STA_BRA,4/17/24,4/24/24,,,,,,,
24_1698,Mike Stanyard/Melissa Keller,STA_BRA,4/24/24,5/1/24,99,14,17,13,6,4,CYC
24_1699,Mike Stanyard/Melissa Keller,STA_BRA,4/24/24,5/1/24,,,,,,,
24_1620,Mike Stanyard,STA_BRA,5/1/24,5/7/24,22,13,86,25,2,4,CYC
24_1621,Mike Stanyard,STA_BRA,5/1/24,5/7/24,,,,,,,
24_1857,Mike Stanyard,STA_BRA,5/7/24,5/14/24,,,,,,,
24_1858,Mike Stanyard,STA_BRA,5/7/24,5/14/24,117,7,191,28,4,6,CYC
24_1904,Mike Stanyard,STA_BRA,5/14/24,5/22/24,34,8,22,7,3,0,EK
24_1905,Mike Stanyard,STA_BRA,5/14/24,5/22/24,,,,,,,
24_1325,Mike Stanyard/Melissa Keller,STA_FRE,4/2/24,4/10/24,,,,,,,
24_1326,Mike Stanyard/Melissa Keller,STA_FRE,4/2/24,4/10/24,1,3,1,1,0,0,AM
24_1500,Mike Stanyard/Melissa Keller,STA_FRE,4/10/24,4/17/24,25,14,27,12,1,1,AM
24_1501,Mike Stanyard/Melissa Keller,STA_FRE,4/10/24,4/17/24,,,,,,,
24_1492,Mike Stanyard/Melissa Keller,STA_FRE,4/17/24,4/24/24,29,13,29,18,1,3,CYC
24_1493,Mike Stanyard/Melissa Keller,STA_FRE,4/17/24,4/24/24,,,,,,,
24_1686,Mike Stanyard/Melissa Keller,STA_FRE,4/24/24,5/1/24,4,1,2,0,0,1,AM
24_1687,Mike Stanyard/Melissa Keller,STA_FRE,4/24/24,5/1/24,,,,,,,
24_1622,Mike Stanyard,STA_FRE,5/1/24,5/7/24,6,3,13,6,1,1,AM
24_1623,Mike Stanyard,STA_FRE,5/1/24,5/7/24,,,,,,,
24_1849,Mike Stanyard,STA_FRE,5/7/24,5/14/24,,,,,,,
24_1850,Mike Stanyard,STA_FRE,5/7/24,5/14/24,16,2,5,0,2,3,CYC
24_1906,Mike Stanyard,STA_FRE,5/14/24,5/21/24,0,0,3,0,0,0,AS
24_1907,Mike Stanyard,STA_FRE,5/14/24,5/21/24,,,,,,,
24_1323,Mike Stanyard/Melissa Keller,STA_HEM,4/2/24,4/10/24,,,,,,,
24_1324,Mike Stanyard/Melissa Keller,STA_HEM,4/2/24,4/10/24,10,1,9,10,0,0,EK
24_1504,Mike Stanyard/Melissa Keller,STA_HEM,4/10/24,4/17/24,51,23,19,16,12,11,CYC
24_1505,Mike Stanyard/Melissa Keller,STA_HEM,4/10/24,4/17/24,,,,,,,
24_1494,Mike Stanyard/Melissa Keller,STA_HEM,4/17/24,4/24/24,82,37,44,26,8,7,CYC
24_1495,Mike Stanyard/Melissa Keller,STA_HEM,4/17/24,4/24/24,,,,,,,
24_1692,Mike Stanyard/Melissa Keller,STA_HEM,4/24/24,5/1/24,100,29,96,49,42,28,AS
24_1693,Mike Stanyard/Melissa Keller,STA_HEM,4/24/24,5/1/24,,,,,,,
24_1628,Mike Stanyard,STA_HEM,5/1/24,5/7/24,81,16,57,12,2,2,EK
24_1629,Mike Stanyard,STA_HEM,5/1/24,5/7/24,,,,,,,
24_1855,Mike Stanyard,STA_HEM,5/7/24,5/14/24,,,,,,,
24_1856,Mike Stanyard,STA_HEM,5/7/24,5/14/24,45,10,93,6,4,2,CYC
24_1896,Mike Stanyard,STA_HEM,5/14/24,5/21/24,42,12,16,12,1,0,EK
24_1897,Mike Stanyard,STA_HEM,5/14/24,5/21/24,,,,,,,
24_1315,Mike Stanyard/Melissa Keller,STA_MAC,4/2/24,4/10/24,,,,,,,
24_1316,Mike Stanyard/Melissa Keller,STA_MAC,4/2/24,4/10/24,1,0,5,4,0,0,AM
24_1508,Mike Stanyard/Melissa Keller,STA_MAC,4/10/24,4/17/24,0,2,9,10,1,0,AM
24_1509,Mike Stanyard/Melissa Keller,STA_MAC,4/10/24,4/17/24,,,,,,,
24_1572,Mike Stanyard/Melissa Keller,STA_MAC,4/17/24,4/24/24,,,,,,,
24_1573,Mike Stanyard/Melissa Keller,STA_MAC,4/17/24,4/24/24,,,,,,,
24_1702,Mike Stanyard/Melissa Keller,STA_MAC,4/24/24,5/1/24,5,1,13,0,0,0,CYC
24_1703,Mike Stanyard/Melissa Keller,STA_MAC,4/24/24,5/1/24,,,,,,,
24_1614,Mike Stanyard,STA_MAC,5/1/24,5/7/24,6,1,30,2,1,1,AM
24_1615,Mike Stanyard,STA_MAC,5/1/24,5/7/24,,,,,,,
24_1853,Mike Stanyard,STA_MAC,5/7/24,5/14/24,,,,,,,
24_1854,Mike Stanyard,STA_MAC,5/7/24,5/14/24,3,0,16,2,0,0,AM
24_1908,Mike Stanyard,STA_MAC,5/14/24,5/20/24,,,,,,,
24_1909,Mike Stanyard,STA_MAC,5/14/24,5/20/24,2,7,18,7,0,0,AM
24_1321,Mike Stanyard/Melissa Keller,STA_NOB,4/2/24,4/10/24,,,,,,,
24_1322,Mike Stanyard/Melissa Keller,STA_NOB,4/2/24,4/10/24,1,1,1,1,0,0,AM
24_1498,Mike Stanyard/Melissa Keller,STA_NOB,4/10/24,4/17/24,,,,,,,
24_1499,Mike Stanyard/Melissa Keller,STA_NOB,4/10/24,4/17/24,,,,,,,
24_1488,Mike Stanyard/Melissa Keller,STA_NOB,4/17/24,4/24/24,11,7,4,5,0,0,EW
24_1489,Mike Stanyard/Melissa Keller,STA_NOB,4/17/24,4/24/24,6,5,6,7,0,0,EW
24_1700,Mike Stanyard/Melissa Keller,STA_NOB,4/24/24,5/1/24,12,9,35,20,5,12,AS
24_1701,Mike Stanyard/Melissa Keller,STA_NOB,4/24/24,5/1/24,,,,,,,
24_1612,Mike Stanyard,STA_NOB,5/1/24,5/7/24,50,3,22,0,5,3,EK
24_1613,Mike Stanyard,STA_NOB,5/1/24,5/7/24,,,,,,,
24_1859,Mike Stanyard,STA_NOB,5/7/24,5/14/24,,,,,,,
24_1860,Mike Stanyard,STA_NOB,5/7/24,5/14/24,13,3,23,14,0,1,AM
24_1902,Mike Stanyard,STA_NOB,5/14/24,5/21/24,21,17,65,24,3,7,AS
24_1903,Mike Stanyard,STA_NOB,5/14/24,5/21/24,,,,,,,
24_1295,Mike Stanyard/Melissa Keller,STA_PAN,4/2/24,4/10/24,,,,,,,
24_1296,Mike Stanyard/Melissa Keller,STA_PAN,4/2/24,4/10/24,1,3,1,2,0,0,AM
24_1458,Mike Stanyard,STA_PAN,4/10/24,4/17/24,7,17,4,19,1,0,EK
24_1459,Mike Stanyard,STA_PAN,4/10/24,4/17/24,,,,,,,
24_1470,Mike Stanyard/Melissa Keller,STA_PAN,4/17/24,4/24/24,39,96,14,42,1,1,AS
24_1471,Mike Stanyard/Melissa Keller,STA_PAN,4/17/24,4/24/24,,,,,,,
24_1696,Mike Stanyard/Melissa Keller,STA_PAN,4/24/24,5/1/24,53,54,19,36,6,2,EK
24_1697,Mike Stanyard/Melissa Keller,STA_PAN,4/24/24,5/1/24,,,,,,,
24_1616,Mike Stanyard,STA_PAN,5/1/24,5/7/24,12,9,35,20,5,12,AS
24_1617,Mike Stanyard,STA_PAN,5/1/24,5/7/24,,,,,,,
24_1851,Mike Stanyard,STA_PAN,5/7/24,5/14/24,,,,,,,
24_1852,Mike Stanyard,STA_PAN,5/7/24,5/14/24,78,74,97,126,5,12,CYC
24_1910,Mike Stanyard,STA_PAN,5/14/24,5/20/24,8,4,12,10,1,3,CYC
24_1911,Mike Stanyard,STA_PAN,5/14/24,5/20/24,,,,,,,
24_1297,Mike Stanyard/Melissa Keller,STA_SWE,4/2/24,4/10/24,,,,,,,
24_1298,Mike Stanyard/Melissa Keller,STA_SWE,4/2/24,4/10/24,3,1,5,5,0,0,AM
24_1464,Mike Stanyard/Melissa Keller,STA_SWE,4/10/24,4/17/24,3,15,4,5,0,0,AM
24_1465,Mike Stanyard/Melissa Keller,STA_SWE,4/10/24,4/17/24,,,,,,,
24_1466,Mike Stanyard/Melissa Keller,STA_SWE,4/17/24,4/24/24,29,16,29,24,1,2,CYC
24_1467,Mike Stanyard/Melissa Keller,STA_SWE,4/17/24,4/24/24,,,,,,,
24_1694,Mike Stanyard/Melissa Keller,STA_SWE,4/24/24,5/1/24,15,7,10,6,2,1,EK
24_1695,Mike Stanyard/Melissa Keller,STA_SWE,4/24/24,5/1/24,,,,,,,
24_1618,Mike Stanyard,STA_SWE,5/1/24,5/7/24,4,1,1,1,0,0,AM
24_1619,Mike Stanyard,STA_SWE,5/1/24,5/7/24,,,,,,,
24_1884,Mike Stanyard,STA_SWE,5/7/24,5/14/24,8,4,47,15,0,4,CYC
24_1885,Mike Stanyard,STA_SWE,5/7/24,5/14/24,,,,,,,
24_1886,Mike Stanyard,STA_SWE,5/14/24,5/21/24,33,13,6,4,2,0,CYC
24_1887,Mike Stanyard,STA_SWE,5/14/24,5/21/24,,,,,,,
24_1015,Mike Stanyard,STA_THO,3/4/24,3/12/24,,,,,,,
24_1016,Mike Stanyard,STA_THO,3/4/24,3/12/24,0,0,0,0,0,0,SN
24_1151,Mike Stanyard,STA_THO,3/12/24,3/19/24,,,,,,,
24_1152,Mike Stanyard,STA_THO,3/12/24,3/19/24,0,0,0,0,0,0,SN
24_1153,Mike Stanyard,STA_THO,3/19/24,3/26/24,,,,,,,
24_1154,Mike Stanyard,STA_THO,3/19/24,3/26/24,1,0,0,0,0,0,SN
24_1211,Mike Stanyard,STA_THO,3/26/24,4/1/24,,,,,,,
24_1212,Mike Stanyard,STA_THO,3/26/24,4/1/24,2,0,0,0,0,0,SN
24_1373,Mike Stanyard/Melissa Keller,STA_THO,4/1/24,4/10/24,,,,,,,
24_1374,Mike Stanyard/Melissa Keller,STA_THO,4/1/24,4/10/24,0,0,0,1,0,0,AM
24_1506,Mike Stanyard/Melissa Keller,STA_THO,4/10/24,4/17/24,3,2,4,8,3,0,CYC
24_1507,Mike Stanyard/Melissa Keller,STA_THO,4/10/24,4/17/24,,,,,,,
24_1460,Mike Stanyard/Melissa Keller,STA_THO,4/17/24,4/24/24,10,7,11,13,1,0,AM
24_1461,Mike Stanyard/Melissa Keller,STA_THO,4/17/24,4/24/24,,,,,,,
24_1688,Mike Stanyard/Melissa Keller,STA_THO,4/24/24,5/1/24,11,8,5,6,0,1,EK
24_1689,Mike Stanyard/Melissa Keller,STA_THO,4/24/24,5/1/24,,,,,,,
24_1630,Mike Stanyard,STA_THO,5/1/24,5/7/24,4,2,7,2,0,0,AM
24_1631,Mike Stanyard,STA_THO,5/1/24,5/7/24,,,,,,,
24_1861,Mike Stanyard,STA_THO,5/7/24,5/14/24,,,,,,,
24_1862,Mike Stanyard,STA_THO,5/7/24,5/14/24,8,18,7,5,0,1,AM
24_1900,Mike Stanyard,STA_THO,5/14/24,5/21/24,3,0,1,0,0,0,EK
24_1901,Mike Stanyard,STA_THO,5/14/24,5/21/24,,,,,,,
24_2221,Mike Stanyard,STA_THO,5/28/24,6/4/24,39,20,13,29,4,3,AM
24_2222,Mike Stanyard,STA_THO,5/28/24,6/4/24,,,,,,,
24_2223,Mike Stanyard,STA_THO,6/4/24,6/11/24,,,,,,,
24_2224,Mike Stanyard,STA_THO,6/4/24,6/11/24,15,8,66,43,14,13,EW
24_2225,Mike Stanyard,STA_THO,6/11/24,6/18/24,25,26,30,24,3,3,EW
24_2226,Mike Stanyard,STA_THO,6/11/24,6/18/24,31,26,48,38,10,13,EW
24_2237,Mike Stanyard,STA_THO,6/18/24,6/25/24,,,,,,,
24_2238,Mike Stanyard,STA_THO,6/18/24,6/25/24,26,16,19,11,23,6,EAJ
24_2239,Mike Stanyard,STA_THO,6/25/24,7/1/24,,,,,,,
24_2240,Mike Stanyard,STA_THO,6/25/24,7/1/24,58,42,45,14,37,15,EAJ
24_2241,Mike Stanyard,STA_THO,7/1/24,7/8/24,,,,,,,
24_2242,Mike Stanyard,STA_THO,7/1/24,7/8/24,29,39,6,10,24,1,EW
24_2243,Mike Stanyard,STA_THO,7/8/24,7/16/24,,,,,,,
24_2244,Mike Stanyard,STA_THO,7/8/24,7/16/24,13,17,1,11,0,0,EW
24_2774,Mike Stanyard,STA_THO,7/16/24,7/23/24,3,5,13,25,1,6,EW
24_2775,Mike Stanyard,STA_THO,7/16/24,7/23/24,,,,,,,
24_2776,Mike Stanyard,STA_THO,7/23/24,7/30/24,,,,,,,
24_2777,Mike Stanyard,STA_THO,7/23/24,7/30/24,,,,,,,
24_2778,Mike Stanyard,STA_THO,7/30/24,8/7/24,0,0,4,4,0,2,CYC
24_2779,Mike Stanyard,STA_THO,7/30/24,8/7/24,,,,,,,
24_2780,Mike Stanyard,STA_THO,8/7/24,8/13/24,12,12,1,3,6,0,LXM
24_2781,Mike Stanyard,STA_THO,8/7/24,8/13/24,,,,,,,
24_2782,Mike Stanyard,STA_THO,8/13/24,8/20/24,0,1,8,6,1,2,CYC
24_2783,Mike Stanyard,STA_THO,8/13/24,8/20/24,,,,,,,
24_2784,Mike Stanyard,STA_THO,8/20/24,8/26/24,0,1,0,6,0,1,CYC
24_2785,Mike Stanyard,STA_THO,8/20/24,8/26/24,,,,,,,
24_2786,Mike Stanyard,STA_THO,8/26/24,9/3/24,1,2,6,3,1,13,CYC
24_2787,Mike Stanyard,STA_THO,8/26/24,9/3/24,,,,,,,
24_2788,Mike Stanyard,STA_THO,9/3/24,9/10/24,0,2,9,3,0,3,CYC
24_2789,Mike Stanyard,STA_THO,9/3/24,9/10/24,,,,,,,
24_2790,Mike Stanyard,STA_THO,9/10/24,9/17/24,0,0,3,2,0,1,CYC
24_2791,Mike Stanyard,STA_THO,9/10/24,9/17/24,,,,,,,
24_2792,Mike Stanyard,STA_THO,9/17/24,9/24/24,4,3,3,1,4,1,EAJ
24_2793,Mike Stanyard,STA_THO,9/17/24,9/24/24,,,,,,,
